Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03,197.6710262497697,205.05855178482756,196.53448078125192,202.7417449951172,55552090,0.0,0
2017-01-04,204.0968236401895,205.45193481445312,202.10350380792937,205.45193481445312,31177764,0.0,0
2017-01-05,205.01482425293776,207.11305165974315,201.82376729254526,203.3100128173828,36901986,0.0,0
2017-01-06,202.61059429237616,206.28249883481206,202.39202838699066,205.67051696777344,28600450,0.0,0
2017-01-09,208.94901667357618,209.82328034166648,203.3100186824349,204.6214141845703,32589710,0.0,0
2017-01-10,204.27169375026392,207.4627640341433,201.12435265654432,206.54478454589844,31718216,0.0,0
2017-01-11,206.80704234825495,207.63759004037587,202.61057470255625,204.7525177001953,36655762,0.0,0
2017-01-12,203.52854657025387,205.4956394559067,202.56685137896486,203.04769897460938,28992021,0.0,0
2017-01-13,201.99861242533754,206.45734889107962,201.99861242533754,205.67051696777344,39301433,0.0,0
2017-01-16,204.14053981513823,204.14053981513823,200.38120386570532,202.0423126220703,28280597,0.0,0
2017-01-17,200.20637090004058,205.93280033399964,200.20637090004058,202.47946166992188,48407947,0.0,0
2017-01-18,202.2608797035556,205.46679734411077,197.80213021673248,198.98239135742188,43766069,0.0,0
2017-01-19,200.4686391799631,205.46679984528873,198.2829802559343,199.59437561035156,37558870,0.0,0
2017-01-20,199.33208910005752,200.59976857760938,197.93326208608116,198.80752563476562,54380881,0.0,0
2017-01-23,196.92789931605282,196.97161516929168,194.21767649770754,196.27220153808594,28342201,0.0,0
2017-01-24,197.4087320036092,200.5560730942963,197.36501615369596,199.90037536621094,36563063,0.0,0
2017-01-25,201.1243322199352,203.70340702278392,201.1243322199352,201.82374572753906,41402288,0.0,0
2017-01-26,202.8291495072334,206.48356484936778,202.4794494131299,203.13514709472656,52157732,0.0,0
2017-01-27,202.69800826436582,205.0803684206045,199.7255042069502,201.6051788330078,28619310,0.0,0
2017-01-30,198.98241923286403,199.41955107358632,194.78595089388912,195.3105010986328,68379387,0.0,0
2017-01-31,194.78592016488994,197.6272766813386,191.55114772189668,191.8571319580078,48441418,0.0,0
2017-02-01,193.8679526003353,195.7913298453531,192.29427545797387,194.1739501953125,32776938,0.0,0
2017-02-02,195.74759554253842,196.44700902211488,192.51282320722524,193.5182342529297,42923195,0.0,0
2017-02-03,194.52361708434918,201.2117271221799,193.47450361530537,200.0751953125,43542033,0.0,0
2017-02-06,200.64348442308423,204.00940442160064,198.76818537589918,198.80752563476562,42267862,0.0,0
2017-02-07,198.10813646486807,200.33749796560178,197.1027253239492,197.62728881835938,33574738,0.0,0
2017-02-08,197.27755490662975,199.15722944973558,193.29966662419682,196.6655731201172,41800806,0.0,0
2017-02-09,197.5835716653564,201.2554760813621,197.27757407227102,200.6872100830078,35017596,0.0,0
2017-02-10,201.99861610020676,202.26089785948182,198.1081455816078,199.90037536621094,36606240,0.0,0
2017-02-13,199.9440770401674,204.0094106701888,199.5506610992501,203.13514709472656,43470017,0.0,0
2017-02-14,202.12974663248718,206.8507781929369,201.69261482171615,205.67051696777344,42280267,0.0,0
2017-02-15,206.32621524376307,210.69753336333432,205.22290031335152,209.16757202148438,56437420,0.0,0
2017-02-16,208.73041994431438,210.43523117738968,207.47322588025673,208.07472229003906,34933624,0.0,0
2017-02-17,207.28791693064977,207.38232555882985,204.18427830242024,207.2004852294922,39329071,0.0,0
2017-02-20,207.89988550623977,209.83900418716826,207.1611317014361,207.63760375976562,39921131,0.0,0
