Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03,179.48065185546875,180.99434849948258,179.04816395757217,179.48065185546875,15077668,0.0,0
2017-01-04,179.69692906626025,181.78726196289062,179.33652608417734,181.78726196289062,14391239,0.0,0
2017-01-05,181.35480196885032,181.72096826533652,177.39036879463848,178.32740783691406,14486260,0.0,0
2017-01-06,177.75075954443167,179.94920899042992,177.24618655817656,179.91317749023438,13498874,0.0,0
2017-01-09,179.9131489690536,180.4897848642872,176.88575552595378,179.3365020751953,11568808,0.0,0
2017-01-10,179.1202722477634,179.76899318039764,176.30913354151434,179.04818725585938,17825075,0.0,0
2017-01-11,178.90403057560843,179.48067752239348,176.49005220714096,177.75074768066406,14826735,0.0,0
2017-01-12,177.8228297992704,178.111158785149,176.02081488237746,177.31826782226562,11187124,0.0,0
2017-01-13,178.18321073928658,179.48066351866453,176.80863560252297,179.26441955566406,9562808,0.0,0
2017-01-16,178.6877947596538,178.7815030548926,176.02081488237746,177.31826782226562,13542104,0.0,0
2017-01-17,176.6695300859928,178.1464584680829,175.08374831071407,176.52536010742188,11930053,0.0,0
2017-01-18,176.81368657040633,176.99748459282736,173.570060073594,174.7233428955078,14346798,0.0,0
2017-01-19,174.65126798908938,175.7324768156847,172.34469135874434,173.71421813964844,12844625,0.0,0
2017-01-20,173.93049045026584,174.57921145249554,171.9122314453125,171.9122314453125,12119573,0.0,0
2017-01-23,170.9751627050596,172.53931023785262,169.60563585105663,171.6959686279297,8913623,0.0,0
2017-01-24,172.63301691981383,173.4259078270377,170.61475815484667,172.7771759033203,12025389,0.0,0
2017-01-25,171.98428531793547,174.79542381698553,171.98428531793547,174.00253295898438,11961000,0.0,0
2017-01-26,174.72333843054057,176.59743809136822,174.50710546851212,175.3720703125,13364639,0.0,0
2017-01-27,176.16497515295876,176.38121914427862,174.5071302163011,175.7324981689453,11284401,0.0,0
2017-01-30,174.50712961117574,174.7377818021245,172.20054170993058,172.84927368164062,17627634,0.0,0
2017-01-31,172.05637121929476,172.63301815607565,168.9569035578948,169.3173065185547,23208526,0.0,0
2017-02-01,170.25434582319326,171.19139566233312,168.3081721564412,169.82186889648438,17513279,0.0,0
2017-02-02,169.10108760959824,170.1433724426175,167.8036346435547,167.8036346435547,14620604,0.0,0
2017-02-03,168.30818959246795,172.02033584141674,166.93866268474193,171.6239013671875,14235182,0.0,0
2017-02-06,171.1914042585423,172.56093109316046,169.60563345039876,169.89395141601562,11911723,0.0,0
2017-02-07,170.18229584691844,174.0025587323527,169.53356386738378,172.2726287841797,14317354,0.0,0
2017-02-08,172.05637158936472,173.4259094419932,170.88434705404126,171.6959686279297,10251538,0.0,0
2017-02-09,172.70509230944705,174.86750993770244,171.91220144630347,174.29086303710938,9882045,0.0,0
2017-02-10,174.57919107877206,176.23488016010248,174.55324532132627,175.1558380126953,10583018,0.0,0
2017-02-13,175.8766535890176,176.2370565676836,174.2908826826123,175.51625061035156,9351128,0.0,0
2017-02-14,175.51623221762952,176.16495311179708,173.75026000695124,175.80455017089844,8623034,0.0,0
2017-02-15,176.59743796952915,178.68777059094307,176.0207910743935,177.9669647216797,17120648,0.0,0
2017-02-16,177.60658898775324,178.18323597120323,176.09290302965178,177.0299530029297,11348027,0.0,0
2017-02-17,178.11113529209405,178.83194116377615,174.65126490829508,175.8766326904297,12834701,0.0,0
2017-02-20,176.3812143114399,177.89491121057745,176.30914031539228,177.10202026367188,6750469,0.0,0
2017-02-21,177.46240952252427,178.26899369642877,175.80455376081235,176.0207977294922,8381314,0.0,0
2017-02-22,176.52537893251272,177.75075788929183,175.5162549666519,176.7416229248047,11060690,0.0,0
2017-02-23,176.74160921139568,178.36342252980933,175.87664430796684,177.5345001220703,15386049,0.0,0
2017-02-24,177.10200345454527,178.90401816409218,176.81368550046776,178.18321228027344,17185582,0.0,0
