Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03,387.6649169921875,389.9992331972205,384.83038290260777,387.6649169921875,3131981,0.0,0
2017-01-04,391.5832761505756,403.5883786414996,390.6570296208187,403.421630859375,6276251,0.0,0
2017-01-05,404.58873243145086,415.89689681441644,403.2548521295377,414.7597351074219,5589014,0.0,0
2017-01-06,415.0932357715144,416.1770453993557,404.5887622459805,411.75848388671875,3149204,0.0,0
2017-01-09,410.0911556105481,414.7514688581769,407.67346530148285,413.0924377441406,4253368,0.0,0
2017-01-10,412.75892760965394,423.0966535639716,412.75892760965394,422.6798095703125,6237660,0.0,0
2017-01-11,425.18092720808386,428.51567957834334,417.12500385098355,417.677734375,4390266,0.0,0
2017-01-12,414.00944716581915,417.26082513035544,407.84016133323837,415.1766052246094,4338754,0.0,0
2017-01-13,421.4292897956316,431.4335459332133,416.7606318429989,430.1830139160156,9566767,0.0,0
2017-01-16,428.51558571162184,429.8494660138248,420.2662530018871,423.5134582519531,5962867,0.0,0
2017-01-17,424.7640584407521,436.85253507939956,413.8427399753391,434.3514709472656,9027721,0.0,0
2017-01-18,436.01885643633153,436.01885643633153,422.6798474440154,430.5998840332031,8887765,0.0,0
2017-01-19,429.3493579898461,430.1830460636128,416.59394063807207,421.4293212890625,5023348,0.0,0
2017-01-20,421.4292340501385,426.0903859551954,411.8418231864855,412.342041015625,4897769,0.0,0
2017-01-23,412.7588934053207,417.2608030753488,402.3377944274149,405.50579833984375,7889965,0.0,0
2017-01-24,408.09023611886164,408.09023611886164,395.6582924617188,399.75335693359375,8764569,0.0,0
2017-01-25,402.587930794726,408.0902766924907,392.0001084420427,396.0851745605469,6396083,0.0,0
2017-01-26,397.669212324541,398.0026824665736,392.6337292207829,392.7504577636719,6007015,0.0,0
2017-01-27,394.50119434930974,396.16106501337555,391.1664421585029,393.9176025390625,2823885,0.0,0
2017-01-30,392.66703553636177,394.91800324176927,389.2489097564287,394.25103759765625,2867829,0.0,0
2017-01-31,394.50118101178776,400.3369971483992,393.083901201755,398.2527770996094,9033866,0.0,0
2017-02-01,401.4207927470305,409.3408291563696,398.0026666819403,408.50714111328125,5025844,0.0,0
2017-02-02,410.0077125036609,413.42583809430477,405.03059455957714,411.0081481933594,4835016,0.0,0
2017-02-03,412.59216730187234,420.17873284443544,410.50794739689,418.0945129394531,13028134,0.0,0
2017-02-06,416.67727331716,418.51139718686676,408.9239847015102,411.425048828125,3995878,0.0,0
2017-02-07,413.0089938156947,425.18084263444126,412.9756391748271,413.7593078613281,7073716,0.0,0
2017-02-08,414.09285904539047,425.1808997844828,414.05950440003954,423.0966796875,5296323,0.0,0
2017-02-09,422.26299164870693,425.1808997844828,415.76023512297667,423.0966796875,3868020,0.0,0
2017-02-10,424.3472334450091,428.0988298114188,421.84616920073597,423.9303894042969,6169641,0.0,0
2017-02-13,423.0966574307658,428.5156293978593,421.4292814408908,428.0987854003906,2443726,0.0,0
2017-02-14,427.26514059634724,430.18304887359056,422.6798561606791,429.7662048339844,3470187,0.0,0
2017-02-15,429.7661739636019,434.6916194718353,428.51564193460985,432.68408203125,4875791,0.0,0
2017-02-16,431.85041168626094,435.60200792677864,429.3493475259158,431.0167236328125,3715629,0.0,0
2017-02-17,431.8504112163034,433.93463134765625,426.43143887478607,433.93463134765625,4074657,0.0,0
2017-02-20,429.34930858853033,432.18132385310327,426.8482446550049,428.9324645996094,3787869,0.0,0
2017-02-21,427.6819326328467,433.34433486516093,427.6819326328467,428.9324645996094,4562077,0.0,0
2017-02-22,443.52204443453826,445.189420541435,429.76619155263995,431.0167236328125,7658853,0.0,0
2017-02-23,431.8504481741444,432.2672922360885,424.2422044529626,424.76409912109375,4185776,0.0,0
2017-02-24,425.5977214155782,435.08260153913403,420.332979692177,428.0987854003906,3435987,0.0,0
2017-02-27,431.8503906010176,433.1009226201325,420.59560242898334,424.3471984863281,4600451,0.0,0
2017-02-28,426.43139648437494,427.26508445404136,420.59558069671,426.431396484375,7217518,0.0,0
2017-03-01,428.09875890742666,439.3535461425781,423.9303191907039,439.3535461425781,5359548,0.0,0
2017-03-02,437.26936543395766,441.8546495328838,432.26723732603824,438.5198974609375,6980373,0.0,0
2017-03-03,436.01883817358487,437.2693702142357,433.100930078733,435.1851501464844,4950200,0.0,0
2017-03-06,435.1851279518821,442.2222707255489,433.5177519827178,440.187255859375,3742515,0.0,0
2017-03-07,441.02092202926724,446.0230496893345,438.93670217090585,439.3535461425781,5309837,0.0,0
2017-03-08,439.77044677734375,446.4399511834456,436.0188505489114,439.77044677734375,6794404,0.0,0
2017-03-09,440.18728116246496,447.690473455007,436.8525290324463,446.43994140625,4046750,0.0,0
2017-03-10,448.52414821290876,449.35783622073944,443.93886416984,447.6904602050781,4163225,0.0,0
2017-03-13,451.0252211271827,454.35997322424134,443.9388729209331,446.8567810058594,3198358,0.0,0
2017-03-14,447.69044725649826,447.69044725649826,442.2714753623321,446.0230712890625,3040632,0.0,0
2017-03-15,446.85671556197235,448.10724741522415,440.33727006090714,444.35565185546875,6171459,0.0,0
2017-03-16,447.6904516692915,447.6904516692915,440.1872597418732,445.6062316894531,3041387,0.0,0
2017-03-17,446.0230621843707,455.6104738014179,444.0888999955142,452.69256591796875,4754886,0.0,0
2017-03-20,453.5263144727814,455.6105346679688,449.0368960308625,455.61053466796875,3538518,0.0,0
2017-03-21,460.6126721292106,461.86320427073787,452.2757911856955,454.77685546875,3966765,0.0,0
2017-03-22,454.3599765204685,456.027352581094,447.6904722779662,455.19366455078125,4263237,0.0,0
2017-03-23,455.1936078514558,459.3620474837951,453.1093880352861,457.6946716308594,3529716,0.0,0
