,Date,Open,High,Low,Close,Volume,takeaway,Just Eat,food,SkipTheDishes,delivery,restaurants
260,2018-01-25,4990.0,4990.0,4900.0,4907.5,3060,37,32,84,58,75,62
261,2018-01-26,4947.5,4947.5,4897.5,4930.0,1371,63,48,83,60,84,78
262,2018-01-29,4930.0,4930.0,4930.0,4930.0,0,33,33,84,76,75,59
263,2018-01-30,4930.0,4930.0,4901.875,4920.0,2814,38,29,83,29,79,57
264,2018-01-31,4880.0,4890.0,4840.0,4880.0,188,38,31,82,29,73,56
265,2018-02-01,4897.5,4897.5,4897.5,4930.0,34647,24,49,89,70,58,59
266,2018-02-02,4875.0,4875.0,4849.9267578125,4845.0,256,36,75,91,41,61,67
267,2018-02-05,4782.5,4813.11376953125,4766.5439453125,4815.0,2042,23,38,83,59,57,50
268,2018-02-06,4685.0,4685.0,4604.8427734375,4615.0,12087,23,47,85,39,58,54
269,2018-02-07,4652.5,4795.0,4652.5,4800.0,1208,23,40,88,49,63,56
270,2018-02-08,4834.51416015625,4834.51416015625,4834.51416015625,4820.0,399,28,43,88,89,59,58
271,2018-02-09,4697.5,4745.0,4697.5,4747.5,66,36,65,90,62,71,69
272,2018-02-12,4805.0,4864.85107421875,4795.0,4835.0,2703,23,39,90,60,70,63
273,2018-02-13,4890.0,4944.92578125,4890.0,4937.5,113,26,46,90,40,85,69
274,2018-02-14,5180.0,5199.64892578125,5159.6318359375,5210.0,2798,42,75,88,50,100,81
275,2018-02-15,5300.0,5340.0,5300.0,5340.0,398,25,53,91,50,62,68
276,2018-02-16,5390.0,5431.39794921875,5390.0,5425.0,1024,36,69,91,82,59,73
277,2018-02-19,5380.0,5390.64794921875,5320.3330078125,5340.0,508,23,41,92,49,60,64
278,2018-02-20,5300.0,5300.0,5260.0,5300.0,219,21,46,88,69,58,56
279,2018-02-21,5290.0,5290.0,5265.0,5270.0,902,23,44,84,29,55,55
280,2018-02-22,5270.0,5270.0,5243.380859375,5260.0,1759,24,49,91,39,57,58
281,2018-02-23,5160.0,5179.5078125,5160.0,5165.0,47,42,77,90,31,63,70
282,2018-02-26,5150.0,5190.0,5150.0,5175.0,547,28,43,88,39,58,53
283,2018-02-27,5200.0,5270.0,5185.0,5260.0,1066,28,47,86,67,54,54
284,2018-02-28,5138.0,5236.9130859375,5106.68212890625,5077.5,3469,26,60,82,19,58,53
285,2018-03-01,5020.0,5020.0,4974.9248046875,4987.5,140,21,64,83,33,79,55
286,2018-03-02,4878.5,4908.2119140625,4848.490234375,4840.0,2346,34,99,90,44,92,64
287,2018-03-05,4864.0,4874.9267578125,4862.5,4845.0,11180,18,41,87,33,78,55
288,2018-03-06,4800.4228515625,4800.4228515625,4800.4228515625,4792.5,848,17,43,86,57,80,54
289,2018-03-07,4762.5,4840.0,4762.5,4810.0,3514,20,46,86,33,81,57
290,2018-03-08,4885.0,4900.0,4844.7578125,4890.0,1294,21,53,89,43,85,60
291,2018-03-09,4845.0,4845.0,4804.52392578125,4805.0,60,29,68,90,35,88,71
292,2018-03-12,4825.4541015625,4825.4541015625,4779.76123046875,4800.0,104,20,41,89,58,79,57
293,2018-03-13,4855.0,4855.0,4707.5,4732.5,390,20,47,87,100,78,58
294,2018-03-14,4687.5,4715.0,4670.0,4655.0,2988,20,43,88,41,78,56
295,2018-03-15,4775.0,4777.18701171875,4718.9580078125,4777.5,2951,22,46,89,59,76,60
296,2018-03-16,4583.3359375,4601.837890625,4567.93212890625,4605.0,26875,31,64,88,70,83,72
297,2018-03-19,4565.0,4565.0,4475.0,4490.0,2482,30,47,89,34,76,55
298,2018-03-20,4415.0,4519.0,4401.5009765625,4502.5,3578,25,44,84,33,77,54
299,2018-03-21,4475.0,4493.923828125,4459.93310546875,4522.5,584,30,40,86,59,79,59
300,2018-03-22,4490.0,4490.0,4459.203125,4517.5,1940,25,45,88,34,77,58
301,2018-03-23,4467.5,4514.93212890625,4461.5908203125,4502.5,3746,35,72,90,27,80,75
302,2018-03-26,4482.5,4560.0,4482.05712890625,4532.5,16031,21,45,91,17,77,61
303,2018-03-27,4510.0,4550.0,4500.0,4490.0,11957,21,43,88,43,81,60
304,2018-03-28,4375.0,4437.77001953125,4366.76318359375,4400.0,28770,24,43,92,69,84,63
305,2018-03-29,4310.0,4395.22021484375,4300.0,4302.5,1698,30,73,89,18,90,70
306,2018-04-03,4260.48681640625,4288.81884765625,4260.48681640625,4275.0,3172,38,53,85,57,81,63
307,2018-04-04,4129.0,4180.0,4115.0,4152.5,4217,29,50,85,65,80,62
308,2018-04-05,4242.5,4395.0,4242.5,4362.5,3015,30,51,86,58,84,66
309,2018-04-06,4405.0,4405.0,4344.85595703125,4327.5,3324,47,74,91,50,90,76
310,2018-04-09,4244.5,4276.94580078125,4244.5,4240.0,1751,34,56,88,66,79,59
311,2018-04-10,4614.5,4672.5,4535.9638671875,4552.5,10301,28,48,84,37,80,53
312,2018-04-11,4529.0,4530.0,4470.22412109375,4517.5,2839,29,43,86,9,79,60
313,2018-04-12,4560.0,4714.92919921875,4557.5,4702.5,12470,36,52,84,28,82,58
314,2018-04-13,4612.5,4626.43115234375,4591.919921875,4572.5,2355,42,75,88,79,87,75
315,2018-04-16,4650.0,4677.5,4635.0,4675.0,4327,28,45,88,56,83,56
316,2018-04-17,4607.5,4640.0,4605.423828125,4600.0,6323,31,45,88,38,80,59
317,2018-04-18,4650.0,4690.0,4650.0,4630.0,7790,26,48,86,38,81,58
318,2018-04-19,4682.5,4685.0,4639.5,4670.0,3636,25,52,88,49,81,64
319,2018-04-20,4685.0,4765.0,4685.0,4737.5,2660,42,65,87,60,85,73
320,2018-04-23,4752.5,4916.87109375,4752.5,4907.5,3379,24,46,82,46,83,59
321,2018-04-24,4827.7568359375,4885.35693359375,4795.240234375,4825.0,2086,28,40,87,46,81,57
322,2018-04-25,4734.0,4736.5068359375,4709.64404296875,4737.5,3090,29,53,87,38,84,61
323,2018-04-26,4831.25,4889.9267578125,4760.35498046875,4870.0,314,28,50,87,47,75,61
324,2018-04-27,4871.0,4871.0,4848.5849609375,4875.0,1322,46,80,87,60,89,74
325,2018-04-30,4875.0,4875.0,4875.0,4875.0,0,28,53,90,68,85,62
326,2018-05-02,4870.0,4890.5,4870.0,4900.0,2037,47,53,87,18,73,56
327,2018-05-03,4875.11083984375,4920.0,4875.11083984375,4860.0,1528,54,52,88,100,79,57
328,2018-05-04,4930.0,4935.0,4883.5751953125,4900.0,5513,72,74,91,28,82,66
329,2018-05-08,4814.77685546875,4814.77685546875,4814.77685546875,4840.0,881,37,48,85,54,85,57
330,2018-05-09,4790.0,4830.02294921875,4790.0,4830.0,2536,45,47,87,45,86,59
331,2018-05-10,4855.0,4880.0,4855.0,4882.5,946,44,53,87,55,87,63
332,2018-05-11,4625.0,4842.5,4625.0,4800.0,199018,75,73,88,83,91,72
333,2018-05-14,4875.0,4875.0,4780.0,4820.0,1562,45,50,86,45,75,56
334,2018-05-15,4698.6572265625,4750.6669921875,4698.6572265625,4695.0,6695,42,48,86,44,74,54
335,2018-05-16,4690.0,4705.0,4665.0,4695.0,1407,44,47,88,27,71,55
336,2018-05-17,4730.0,4737.73681640625,4724.59619140625,4722.5,26748,49,46,87,63,74,56
337,2018-05-18,4726.5,4745.0,4726.5,4732.5,1969,72,69,91,9,75,71
338,2018-05-21,4810.0,4810.0,4776.10595703125,4792.5,1911,41,49,88,45,74,67
339,2018-05-22,4765.0,4798.72607421875,4760.0,4777.5,1659,34,48,88,18,66,66
340,2018-05-23,4730.0,4740.23681640625,4730.0,4772.5,1486,41,45,87,18,69,65
341,2018-05-24,4755.0,4775.0,4750.0,4727.5,27426,57,60,88,45,73,66
342,2018-05-25,4769.0,4789.0,4759.5,4787.5,2165,74,83,89,19,77,79
343,2018-05-29,4745.0,4775.0,4742.5,4792.5,3293,47,52,85,35,74,64
344,2018-05-30,4865.0,4865.0,4794.27978515625,4850.0,6648,49,50,85,54,74,68
345,2018-05-31,4935.0,4995.0,4881.39013671875,4920.0,8171,52,56,88,18,76,74
346,2018-06-01,5130.0,5130.0,5000.0,4977.5,3945,78,76,87,65,91,73
347,2018-06-04,5040.0,5050.0,4920.0,4970.0,2355,48,50,87,50,83,64
348,2018-06-05,4970.0,4989.65283203125,4970.0,5015.0,1777,46,44,85,87,80,62
349,2018-06-06,4975.0,4975.0,4920.4970703125,4960.0,2867,48,51,86,50,84,62
350,2018-06-07,5010.0,5080.0,5010.0,5057.5,3016,49,44,83,61,85,62
351,2018-06-08,5170.0,5240.0,5132.52099609375,5200.0,14229,68,68,89,91,87,71
352,2018-06-11,5178.5380859375,5200.0,5150.0,5175.0,2640,44,51,88,48,85,59
353,2018-06-12,5200.0,5210.0,5180.0,5210.0,1944,46,49,87,46,86,63
354,2018-06-13,5131.35791015625,5149.6611328125,5022.544921875,5102.5,3264,45,47,87,81,84,60
355,2018-06-14,5060.0,5100.0,5060.0,5105.0,2168,49,47,82,49,86,61
356,2018-06-15,5030.0,5069.7470703125,5030.0,5067.5,1692,76,85,89,53,91,71
357,2018-06-18,5040.0,5090.0,5040.0,5065.0,7493,49,47,83,86,79,58
358,2018-06-19,5100.0,5170.0,5050.259765625,5125.0,6839,41,45,82,73,81,58
359,2018-06-20,5260.0,5360.0,5249.69287109375,5340.0,3326,47,45,85,63,85,60
360,2018-06-21,5360.0,5390.0,5280.0,5340.0,2639,47,51,85,87,83,58
361,2018-06-22,5520.0,5695.0,5456.41015625,5730.0,13553,65,71,89,39,89,71
362,2018-06-25,5630.0,5745.0,5620.0,5770.0,6887,48,52,86,61,83,59
363,2018-06-26,5670.0,5720.0,5670.0,5690.0,4143,44,46,83,61,86,61
364,2018-06-27,5820.0,5839.5908203125,5690.0,5710.0,7320,51,49,81,85,82,65
365,2018-06-28,5770.0,5800.0,5650.0,5690.0,6137,56,55,83,62,94,71
366,2018-06-29,5800.0,5810.0,5683.0,5760.0,3968,73,82,88,66,100,77
367,2018-07-02,5790.0,5850.0,5740.0,5835.0,4211,47,50,84,67,84,71
368,2018-07-03,5940.0,5940.0,5800.0,5815.0,5881,46,48,83,19,82,68
369,2018-07-04,5860.0,5930.0,5812.0751953125,5855.0,5074,42,47,86,30,83,79
370,2018-07-05,5888.0,5930.0,5879.701171875,5855.0,9517,47,50,82,60,84,78
371,2018-07-06,5860.0,5886.3232421875,5843.0908203125,5855.0,3541,61,70,86,68,87,85
372,2018-07-09,6000.0,6060.30322265625,5850.0,5885.0,6627,44,56,86,48,88,74
373,2018-07-10,5930.0,5930.0,5770.0,5770.0,2875,46,47,82,46,82,73
374,2018-07-11,5732.5,5752.4169921875,5680.0,5740.0,5765,50,61,82,27,82,74
375,2018-07-12,5750.0,5750.0,5694.71484375,5710.0,1915,49,65,83,60,84,74
376,2018-07-13,5720.0,5750.0,5720.0,5760.0,5377,65,83,91,82,87,83
377,2018-07-16,5800.0,5800.0,5750.0,5779.80615234375,26884,43,50,83,0,84,67
378,2018-07-17,5820.0,5870.0,5820.0,5855.0,1593,46,48,83,29,88,67
379,2018-07-18,5880.0,5880.0,5851.4248046875,5825.0,916,41,48,85,20,82,67
380,2018-07-19,5750.0,5784.384765625,5750.0,5805.0,564,49,46,87,10,84,67
381,2018-07-20,5760.0,5780.0,5665.283203125,5640.0,1752,66,81,92,62,92,74
382,2018-07-23,5720.0,5720.0,5630.0,5690.0,8712,55,56,86,69,84,64
383,2018-07-24,5650.0,5660.0,5600.0,5660.0,2024,51,49,85,39,81,63
384,2018-07-25,5650.0,5680.0,5630.0,5640.0,2454,49,51,88,10,86,66
385,2018-07-26,5740.0,5740.0,5640.0,5660.0,36463,54,57,85,69,85,65
386,2018-07-27,5710.0,5940.296875,5710.0,5915.0,1340,78,73,86,40,92,73
387,2018-07-30,5740.0,5772.56201171875,5730.0,5790.0,11700,62,54,88,10,86,63
388,2018-07-31,5700.0,5720.0,5689.05517578125,5690.0,70704,51,55,83,58,89,63
389,2018-08-01,5800.0,5890.0,5764.7119140625,5895.0,67763,56,48,90,75,87,68
390,2018-08-02,5990.0,6000.0,5760.0,5875.0,18105,56,60,90,31,87,71
391,2018-08-03,6130.0,6130.0,6050.0,6070.0,4879,73,77,91,34,92,82
392,2018-08-06,6230.0,6305.7177734375,6230.0,6295.0,773,50,57,88,21,85,73
393,2018-08-07,6250.0,6250.0,6190.0,6225.0,1666,54,58,87,52,83,67
394,2018-08-08,6177.0029296875,6177.0029296875,6177.0029296875,6205.0,664,55,44,85,21,84,66
395,2018-08-09,6220.0,6250.0,6207.5,6245.0,2057,52,52,89,74,85,69
396,2018-08-10,6155.0,6180.0,6100.0,6160.0,28166,73,76,91,55,90,77
397,2018-08-13,6160.0,6198.0,6140.0,6120.0,59877,58,53,89,43,84,67
398,2018-08-14,6195.5,6249.68798828125,6195.5,6170.0,30561,52,50,85,74,83,64
399,2018-08-15,6020.0,6115.30615234375,6020.0,6090.0,6559,54,64,88,33,83,69
400,2018-08-16,5950.0,5975.119140625,5830.0,5905.0,35587,61,66,85,43,80,65
401,2018-08-17,5980.0,6000.0,5934.703125,5985.0,855,77,72,91,44,89,76
402,2018-08-20,6095.0,6250.0,6095.0,6205.0,57923,62,54,84,33,81,64
403,2018-08-21,6270.0,6270.0,6230.0,6215.0,30560,58,52,86,88,84,62
404,2018-08-22,6300.0,6300.0,6274.51611328125,6275.0,11440,51,51,87,56,82,64
405,2018-08-23,6380.0,6430.0,6350.0,6400.0,5835,62,54,83,22,81,65
406,2018-08-24,6525.0,6618.0,6525.0,6580.0,29927,75,85,86,11,88,73
407,2018-08-28,6750.0,6775.44580078125,6750.0,6725.0,187851,53,55,82,21,79,59
408,2018-08-29,6800.0,6800.0,6750.337890625,6785.0,42445,54,48,85,21,80,58
409,2018-08-30,6700.0,6750.0,6700.0,6725.0,35412,55,55,85,21,83,60
410,2018-08-31,6750.0,6810.0,6725.294921875,6785.0,35552,73,78,88,99,87,67
411,2018-09-03,6797.0,6820.3408203125,6787.68115234375,6810.0,8147,35,41,93,56,87,79
412,2018-09-04,6780.0,6800.0,6625.0,6655.0,16858,39,39,86,53,78,57
413,2018-09-05,6398.0,6404.68017578125,6320.0,6325.0,4586,51,41,83,35,85,59
414,2018-09-06,6318.0,6320.0,6284.3232421875,6255.0,1597,49,43,86,44,82,65
415,2018-09-07,6480.0,6510.65087890625,6480.0,6530.0,28692,74,71,93,28,89,77
416,2018-09-10,6500.0,6549.19580078125,6500.0,6625.0,493914,45,40,84,35,79,58
417,2018-09-11,6720.0,6755.0,6635.0,6705.0,168621,46,42,88,35,77,58
418,2018-09-12,6780.0,6807.0,6699.6650390625,6735.0,27327,45,42,87,18,78,60
419,2018-09-13,6570.0,6570.0,6400.39990234375,6440.0,104200,44,42,86,80,77,58
420,2018-09-14,6070.0,6289.18017578125,6070.0,6215.0,27507,69,73,91,9,82,72
421,2018-09-17,6125.0,6125.0,6113.25,6160.0,1068,49,34,90,27,80,61
422,2018-09-18,6100.0,6250.0,6100.0,6245.0,1033,44,40,86,61,80,58
423,2018-09-19,6325.0,6325.0,6272.1328125,6285.0,4349,46,40,85,62,80,63
424,2018-09-20,6322.0,6322.0,6232.0,6295.0,3927,51,49,88,26,81,63
425,2018-09-21,6249.68798828125,6250.201171875,6246.53515625,6275.0,16095,71,73,89,18,89,75
426,2018-09-24,6180.0,6240.0,6164.05712890625,6215.0,1270,49,45,90,62,80,60
427,2018-09-25,6290.0,6340.0,6000.0,6040.0,26864,42,41,85,26,78,59
428,2018-09-26,6040.0,6050.0,5970.0,6050.0,13669,44,49,89,44,80,60
429,2018-09-27,6030.0,6030.0,5810.0,5805.0,5270,48,51,83,36,80,62
430,2018-09-28,5550.0,5667.0,5422.5,5610.0,117928,75,82,89,100,87,74
431,2018-10-01,5620.0,5680.0,5619.2578125,5640.0,3389,52,44,86,42,78,62
432,2018-10-02,5692.0732421875,5692.0732421875,5550.0,5585.0,18210,48,40,87,17,81,63
433,2018-10-03,5583.0,5590.0,5549.72314453125,5565.0,2780,36,43,86,76,77,62
434,2018-10-04,5570.0,5570.0,5510.0,5555.0,4191,48,48,89,17,82,66
435,2018-10-05,5580.0,5645.0,5555.0,5610.0,75785,65,76,92,36,84,80
436,2018-10-08,5450.0,5450.0,5430.0,5475.0,2337,46,44,87,34,83,68
437,2018-10-09,5310.0,5310.0,5173.0,5250.0,109118,54,44,86,33,81,60
438,2018-10-10,5550.0,5632.9169921875,5220.0,5220.0,3893,51,41,87,26,81,61
439,2018-10-11,5010.0,5240.0,5010.0,5125.0,7433,46,45,89,44,82,63
440,2018-10-12,5220.0,5290.0,5004.6240234375,5240.0,18349,72,77,92,73,86,75
441,2018-10-15,5345.0,5345.0,5200.0,5290.0,9207,50,40,90,70,84,63
442,2018-10-16,5340.0,5469.0,5330.0,5535.0,2962,38,42,87,94,79,61
443,2018-10-17,5630.0,5678.0,5565.0,5650.0,3286,47,50,87,51,79,62
444,2018-10-18,5610.0,5660.0,5610.0,5620.0,3542,50,54,86,35,78,65
445,2018-10-19,5620.0,5650.0,5610.0,5700.0,39507,75,76,90,18,82,78
446,2018-10-22,5680.0,5760.0,5656.18017578125,5760.0,5098,42,44,90,26,78,63
447,2018-10-23,5640.0,5655.0,5356.72802734375,5340.0,20232,48,44,86,60,78,59
448,2018-10-24,5390.0,5390.0,5379.98291015625,5415.0,2257,43,36,86,76,77,58
449,2018-10-25,5370.0,5399.27099609375,5370.0,5415.0,4208,58,53,84,17,83,61
450,2018-10-26,5310.0,5330.0,5220.0,5250.0,7744,70,81,87,54,84,72
451,2018-10-29,5310.0,5310.0,5276.09521484375,5270.0,2030,44,45,87,24,78,56
452,2018-10-30,5050.0,5096.34814453125,5030.0,5045.0,2817,48,55,85,25,79,56
453,2018-10-31,5210.0,5216.6640625,5200.0,5175.0,10701,50,59,80,52,78,54
454,2018-11-01,5379.81787109375,5379.81787109375,5320.0,5340.0,7999,48,71,89,76,86,70
455,2018-11-02,5365.0,5394.54296875,5320.0,5310.0,27047,71,80,92,77,93,83
456,2018-11-05,5220.0,5293.75390625,5220.0,5250.0,2165,47,41,91,99,85,64
457,2018-11-06,5100.0,5190.0,5100.0,5155.0,3557,42,43,87,72,79,61
458,2018-11-07,5241.337890625,5241.337890625,5241.337890625,5300.0,2000,50,44,88,100,72,61
459,2018-11-08,5380.0,5470.0,5380.0,5475.0,2297,49,49,90,39,79,70
460,2018-11-09,5480.0,5580.0,5452.0,5475.0,35098,75,75,90,66,88,78
461,2018-11-12,5405.0,5466.1591796875,5230.0,5280.0,11974,40,36,90,31,82,67
462,2018-11-13,4992.5,5010.0,4805.0,4987.5,16089,38,38,91,32,83,61
463,2018-11-14,4975.0,5070.0,4950.0,5027.5,21831,39,44,91,40,84,64
464,2018-11-15,5055.0,5100.0,5010.0,5005.0,39444,40,45,91,32,86,63
465,2018-11-16,5020.0,5070.0,5019.7998046875,5045.0,31452,79,70,89,58,93,75
466,2018-11-19,5040.0,5070.0,4980.0,4940.0,2521,44,43,90,48,81,62
467,2018-11-20,4875.0,4900.0,4770.0,4825.0,32629,45,48,90,40,78,64
468,2018-11-21,4762.5,4890.0,4755.0,4900.0,9565,44,48,91,64,84,66
469,2018-11-22,4880.0,4880.0,4810.0,4800.0,26003,49,44,90,57,76,76
470,2018-11-23,4690.0,4700.0,4670.0,4665.0,6046,71,83,81,58,82,74
471,2018-11-26,4820.0,4820.0,4773.10595703125,4777.5,954,39,43,86,46,81,54
472,2018-11-27,4785.0,4785.0,4680.0,4675.0,5765,44,42,87,31,81,58
473,2018-11-28,4675.0,4760.0,4650.0,4702.5,207792,52,46,89,79,83,60
474,2018-11-29,4720.0,4800.0,4695.0,4702.5,67839,54,54,90,32,90,63
475,2018-11-30,4562.259765625,4685.0,4562.259765625,4640.0,504097,78,81,91,64,94,73
476,2018-12-03,4885.0,4885.0,4722.16015625,4732.5,143207,41,34,79,34,77,39
477,2018-12-04,4745.0,4750.3740234375,4610.0,4645.0,1791,36,36,86,41,76,40
478,2018-12-05,4570.0,4605.0,4499.7998046875,4542.5,231832,37,40,87,48,84,40
479,2018-12-06,4610.0,4610.0,4336.5,4367.5,20056,45,42,83,50,87,41
480,2018-12-07,4585.0,4639.5498046875,4485.0,4517.5,8143,64,59,81,58,89,48
481,2018-12-10,4610.0,4610.0,4255.0,4290.0,91464,38,34,84,21,82,41
482,2018-12-11,4332.5,4400.0,4284.93017578125,4352.5,93321,39,32,79,62,81,38
483,2018-12-12,4415.0,4450.0,4310.0,4420.0,9095,40,34,80,14,81,40
484,2018-12-13,4375.0,4465.0,4312.0,4420.0,3479,40,41,81,43,82,42
485,2018-12-14,4480.0,4560.0,4480.0,4532.5,35011,63,68,85,93,93,49
486,2018-12-17,4445.0,4480.0,4445.0,4480.0,2504,46,36,83,26,86,43
487,2018-12-18,4445.0,4470.0,4425.0,4430.0,22846,45,38,83,27,88,43
488,2018-12-19,4640.0,4640.0,4545.0,4592.5,15509,48,40,82,67,91,43
489,2018-12-20,4425.0,4490.0,4405.0,4490.0,21547,51,48,81,60,88,45
490,2018-12-21,5834.0,6060.0,5649.93017578125,5720.0,31839,68,63,80,63,97,49
491,2018-12-24,5780.0,5780.0,5510.0,5575.0,6209,72,54,89,51,86,59
492,2018-12-27,5670.0,5670.0,5520.0,5600.0,3577,72,55,83,23,81,59
493,2018-12-28,5660.0,5840.0,5660.0,5805.0,3724,60,64,88,100,88,65
494,2018-12-31,5760.0,5850.0,5760.0,5805.0,1200,97,75,91,58,92,63
495,2019-01-02,5810.0,5830.0,5720.0,5790.0,6471,53,40,87,68,86,65
496,2019-01-03,5680.0,5694.7998046875,5600.0,5640.0,5572,43,30,85,40,80,63
497,2019-01-04,5760.0,5780.0,5670.0,5690.0,13679,59,49,84,100,85,69
498,2019-01-07,5810.0,5810.0,5750.0,5780.0,7139,37,32,84,26,76,52
499,2019-01-08,5900.0,5900.0,5760.0,5760.0,5322,42,24,82,50,76,51
500,2019-01-09,5780.0,5820.0,5780.0,5845.0,2178,36,30,84,13,76,54
501,2019-01-10,5950.0,5970.0,5770.0,5805.0,15216,33,31,86,26,79,56
502,2019-01-11,5730.0,5750.0,5640.0,5630.0,2505,65,46,91,47,80,66
503,2019-01-14,5690.0,5710.0,5680.0,5670.0,1421,33,34,85,19,74,52
504,2019-01-15,5790.0,5940.0,5680.0,5730.0,56257,38,30,91,56,72,53
505,2019-01-16,5700.0,5760.0,5560.0,5565.0,24832,44,29,92,19,75,53
506,2019-01-17,5660.0,5760.0,5640.0,5680.0,12679,40,28,93,44,77,56
507,2019-01-18,5400.0,5550.0,5150.0,5495.0,310081,59,46,88,85,81,63
508,2019-01-21,5600.0,5630.0,5520.0,5610.0,158356,34,28,88,57,83,59
509,2019-01-22,5648.0,5680.0,5430.0,5620.0,117534,37,27,84,43,75,53
510,2019-01-23,5550.0,5600.0,5400.0,5445.0,83978,37,29,84,49,78,53
511,2019-01-24,5261.0,5360.0,5226.0,5310.0,48915,40,33,86,31,80,54
512,2019-01-25,5440.0,5510.0,5410.0,5485.0,31002,57,48,87,39,82,62
513,2019-01-28,5453.0,5500.0,5402.0,5435.0,15507,40,26,82,25,80,51
514,2019-01-29,5460.0,5510.0,5450.0,5455.0,35528,35,30,81,25,79,49
515,2019-01-30,5470.0,5530.0,5460.0,5485.0,8698,34,30,82,19,86,50
516,2019-01-31,5490.0,5550.0,5490.0,5525.0,11380,44,34,84,62,84,51
517,2019-02-01,5530.7001953125,5590.0,5490.0,5545.0,180460,69,78,87,36,73,64
518,2019-02-04,5590.0,5690.0,5560.0,5660.0,6938,45,36,84,29,65,50
519,2019-02-05,5780.0,5830.0,5700.0,5760.0,11045,43,43,86,23,64,54
520,2019-02-06,5792.6201171875,5870.0,5780.0,5805.0,27708,50,42,86,52,65,53
521,2019-02-07,5830.0,5870.0,5660.0,5710.0,18669,44,46,86,46,69,56
522,2019-02-08,5648.0,5740.0,5640.0,5670.0,32919,70,73,88,36,71,68
523,2019-02-11,5740.0,5880.0,5740.0,5805.0,25593,39,33,85,28,73,59
524,2019-02-12,5870.0,5970.0,5870.0,5885.0,12688,41,39,84,51,80,59
525,2019-02-13,6020.0,6020.0,5896.7890625,5875.0,26688,48,39,87,11,84,60
526,2019-02-14,5950.0,6115.0,5900.0,6100.0,37366,63,60,85,23,100,76
527,2019-02-15,6097.48388671875,6290.0,6097.48388671875,6255.0,39015,66,65,90,18,71,79
528,2019-02-18,6300.0,6420.0,6270.0,6375.0,12866,48,40,87,35,67,60
529,2019-02-19,6380.0,6410.0,6340.0,6385.0,7822,49,41,87,34,62,52
530,2019-02-20,6360.0,6470.0,6350.0,6460.0,18623,43,43,86,75,62,52
531,2019-02-21,6440.0,6560.0,6420.0,6560.0,63491,52,46,88,29,62,55
532,2019-02-22,6533.0,6558.0,6533.0,6530.0,3022,68,63,90,42,64,69
533,2019-02-25,6539.0,6580.0,6520.0,6550.0,4248,44,34,86,40,59,52
534,2019-02-26,6260.0,6560.0,6260.0,6500.0,18263,41,40,88,23,59,51
535,2019-02-27,6470.0,6500.0,6410.0,6470.0,61077,42,45,85,33,59,50
536,2019-02-28,6480.0,6520.0,6437.5,6460.0,9628,47,51,87,41,64,53
537,2019-03-01,6470.0,6730.0,6450.0,6665.0,39292,70,69,87,50,81,71
538,2019-03-04,6730.0,6798.0,6660.0,6810.0,3637,43,41,85,78,86,55
539,2019-03-05,6740.0,6840.0,6690.0,6830.0,10228,39,36,83,39,77,57
540,2019-03-06,6850.0,6910.0,6740.0,6840.0,15627,45,44,84,76,78,58
541,2019-03-07,6740.0,6850.0,6700.0,6830.0,7041,51,44,84,20,76,59
542,2019-03-08,6827.5,6850.0,6770.0,6800.0,3072,69,72,85,20,85,72
543,2019-03-11,6770.0,6810.0,6760.0,6775.0,18818,56,38,88,68,82,61
544,2019-03-12,6800.0,6900.48291015625,6757.0,6775.0,31613,42,41,82,57,73,57
545,2019-03-13,6680.0,6880.0,6680.0,6810.0,14369,44,42,81,67,75,59
546,2019-03-14,6840.0,6889.0,6810.0,6820.0,21924,51,41,83,49,78,61
547,2019-03-15,6830.0,6830.0,6749.72998046875,6820.0,73686,73,69,83,49,78,72
548,2019-03-18,6820.0,6830.0,6689.0,6785.0,28407,42,43,85,39,78,60
549,2019-03-19,6820.0,6850.0,6800.0,6755.0,24214,46,40,82,37,79,63
550,2019-03-20,6810.0,6860.0,6807.0,6775.0,4608,50,39,84,19,76,57
551,2019-03-21,6840.0,6840.0,6680.0,6685.0,11116,51,47,85,0,80,64
552,2019-03-22,6780.0,6880.0,6590.0,6605.0,3413,75,70,88,41,85,75
553,2019-03-25,6400.0,6630.0,6400.0,6560.0,8913,46,39,84,68,78,61
554,2019-03-26,6530.0,6660.0,6510.0,6625.0,17364,51,42,85,49,78,61
555,2019-03-27,6650.0,6670.0,6450.0,6490.0,6994,40,43,83,69,74,59
556,2019-03-28,6580.0,6660.0,6560.0,6570.0,6304,46,46,85,69,79,61
557,2019-03-29,6760.0,6780.0,6650.0,6745.0,7755,70,69,89,61,94,78
558,2019-04-01,6810.0,6970.0,6730.0,6944.7919921875,7710,54,44,84,16,85,62
559,2019-04-02,6980.0,7181.0,6980.0,7144.7099609375,48129,52,44,85,40,81,62
560,2019-04-03,7234.0,7430.0,7234.0,7359.19921875,10157,52,49,85,48,84,63
561,2019-04-04,7080.0,7133.77490234375,7030.0,7089.787109375,26004,60,47,89,48,88,70
562,2019-04-05,7160.0,7420.0,7100.0,7410.0,51082,74,75,90,75,91,77
563,2019-04-08,7327.0,7386.0,7290.0,7349.77978515625,4747,54,46,84,63,83,63
564,2019-04-09,7368.0,7430.0,7265.0,7320.0,8957,43,43,84,31,83,63
565,2019-04-10,7476.0,7476.0,7290.0,7391.30908203125,14100,51,45,83,55,83,65
