,Date,Open,High,Low,Close,Volume,treatment,MedImmune,Covid,research,drug,AstraZeneca
227,2017-11-23,4438.146077107711,4464.732415429043,4416.877006450645,4430.61328125,968863,79,63,0.0,69,68,75
228,2017-11-24,4423.079923693684,4431.942035342038,4393.391849671697,4415.990234375,1067957,74,0,0.0,62,63,36
229,2017-11-27,4408.457892535474,4458.528828494515,4403.140625,4403.140625,1370719,94,40,0.0,87,85,58
230,2017-11-28,4407.571585021831,4439.9182951562025,4391.619782763785,4398.70947265625,2215916,94,100,93.0,98,86,74
231,2017-11-29,4401.368600725446,4401.811706393495,4333.573433514031,4342.435546875,2098965,92,21,0.0,90,90,86
232,2017-11-30,4314.962089872371,4333.12941844957,4232.544452912392,4233.4306640625,4738665,98,21,0.0,94,85,67
233,2017-12-01,4240.520159347467,4289.261770374449,4193.994076094438,4224.568359375,1931800,90,30,0.0,84,94,73
234,2017-12-04,4257.801833550118,4272.867424385867,4195.767047755861,4205.072265625,2045665,94,58,0.0,100,96,99
235,2017-12-05,4191.779143007465,4203.299889066471,4165.635911565875,4184.689453125,2058602,100,0,0.0,98,95,69
236,2017-12-06,4178.043141330829,4213.934698701472,4158.546492882579,4186.01904296875,2361688,100,59,0.0,97,100,52
237,2017-12-07,4192.221919884514,4217.035832527315,4164.306268161365,4169.62353515625,1671155,96,89,0.0,95,91,67
238,2017-12-08,4170.06669984135,4250.711917073431,4140.378625365803,4239.63427734375,2778541,89,0,0.0,86,94,66
239,2017-12-11,4255.585921881408,4322.0517578125,4243.178965840937,4322.0517578125,3101314,91,29,0.0,99,89,55
240,2017-12-12,4331.357117626804,4389.403949586816,4313.632894127564,4373.4521484375,4020444,100,29,0.0,87,86,65
241,2017-12-13,4360.602404458459,4441.6111123409255,4340.662651567429,4354.39892578125,3027209,94,29,0.0,92,90,100
242,2017-12-14,4352.183327941863,4382.31450960548,4327.369413630649,4328.69873046875,3495423,94,59,0.0,86,91,67
243,2017-12-15,4332.686858061712,4332.686858061712,4295.0228794428485,4325.59716796875,3618032,86,0,0.0,71,89,62
244,2017-12-18,4339.333296367184,4366.805844552087,4311.860748182279,4352.62646484375,1221251,84,59,0.0,72,88,64
245,2017-12-19,4354.399404921276,4371.237420326487,4311.418155071132,4331.35791015625,1533621,92,30,88.0,76,88,76
246,2017-12-20,4326.483464546361,4374.781979257089,4301.226443092127,4306.98681640625,1622061,85,31,0.0,72,91,74
247,2017-12-21,4313.633379888269,4370.350901472829,4292.807414931438,4362.375,3679518,85,0,0.0,69,82,76
248,2017-12-22,4354.398742453476,4405.355886585169,4340.219363216831,4379.65576171875,618114,82,33,0.0,52,83,50
249,2017-12-27,4393.835453316146,4427.954587029876,4378.326756173542,4382.7578125,1145983,89,32,0.0,56,82,48
250,2017-12-28,4388.07463723492,4438.145568670601,4375.667680772982,4429.7265625,1102609,92,32,0.0,56,86,52
251,2017-12-29,4474.480390659325,4541.832442489413,4458.528588910094,4538.28759765625,1467432,91,33,0.0,52,77,70
252,2018-01-02,4542.718834552522,4571.077594346842,4504.611751078905,4524.1083984375,2350718,90,0,0.0,65,94,52
253,2018-01-03,4515.245997908501,4589.687737618867,4514.359786721472,4578.1669921875,2689974,89,75,0.0,72,96,66
254,2018-01-04,4598.550436214284,4626.022986517357,4548.036392108635,4582.5986328125,1936251,93,75,0.0,72,91,57
255,2018-01-05,4581.712079762863,4616.274317888734,4575.508601124886,4611.84326171875,1651808,94,52,0.0,69,92,26
256,2018-01-08,4614.502384362719,4623.364497641695,4560.443493360966,4566.64697265625,1750759,90,24,0.0,83,94,58
257,2018-01-09,4575.507831883744,4595.890686838872,4556.011188013622,4576.39404296875,2064251,96,96,0.0,85,92,64
258,2018-01-10,4557.784533539293,4579.939815152842,4510.81533651857,4551.5810546875,2388598,95,24,0.0,87,97,62
259,2018-01-11,4568.418991552696,4572.850047800564,4524.994640323582,4548.0361328125,1680832,98,25,0.0,84,97,59
260,2018-01-12,4571.963836550991,4572.850047800564,4523.222217824435,4548.0361328125,1835225,89,25,0.0,75,89,60
261,2018-01-15,4533.856714485868,4564.874107958699,4517.01870088633,4546.263671875,1224709,90,48,97.0,75,86,88
262,2018-01-16,4556.897615284277,4568.418359935909,4462.073024690068,4474.47998046875,2828512,90,47,0.0,89,92,60
263,2018-01-17,4444.348401122288,4486.000320335199,4412.001697903751,4422.63623046875,2386822,91,48,96.0,92,92,87
264,2018-01-18,4434.600375056471,4444.348697223861,4376.553547605192,4413.7744140625,4251132,98,24,0.0,92,97,83
265,2018-01-19,4431.056488418352,4478.91189849327,4417.320213304255,4469.16357421875,3019909,95,100,0.0,83,98,76
266,2018-01-22,4464.732727944451,4482.456954732638,4456.756825889766,4478.912109375,3256021,97,0,0.0,91,96,81
267,2018-01-23,4484.228331837508,4523.221621679572,4469.162742580345,4520.56298828125,2137024,99,24,0.0,91,96,33
268,2018-01-24,4501.06726729877,4514.360437019085,4400.0391774243735,4405.3564453125,2841255,100,48,0.0,93,94,57
269,2018-01-25,4398.266065757227,4493.090661573472,4380.541842240172,4429.7265625,2841724,96,24,0.0,91,100,89
270,2018-01-26,4441.690563665358,4519.677149779195,4439.91814125368,4515.24609375,2208072,93,0,100.0,77,95,72
271,2018-01-29,4507.27001953125,4524.994242966292,4483.342317893943,4507.27001953125,1747496,96,48,0.0,95,91,69
272,2018-01-30,4491.318294712306,4524.108108623978,4406.685126372719,4443.462890625,2824381,100,96,0.0,97,95,69
273,2018-01-31,4415.990575417445,4420.4216315838285,4319.836656606931,4330.47119140625,2451204,95,24,0.0,100,98,100
274,2018-02-01,4333.572188075624,4361.930942680618,4302.554800226412,4330.02734375,2401380,94,33,0.0,99,93,68
275,2018-02-02,4308.75919977723,4474.480707460969,4185.132727467701,4462.9599609375,4508997,91,33,0.0,80,87,84
276,2018-02-05,4423.966476516935,4449.666602281957,4329.584980172974,4330.47119140625,4289167,94,97,0.0,89,90,70
277,2018-02-06,4114.236022361908,4276.855798366951,4027.387313650768,4190.4501953125,4485832,94,64,100.0,99,95,89
278,2018-02-07,4218.3650718694535,4272.42395199215,4170.066564218848,4244.50830078125,3602970,99,97,0.0,96,96,57
279,2018-02-08,4249.8259040005805,4353.069511093911,4223.239567410023,4293.693359375,3732277,98,97,51.0,92,98,58
280,2018-02-09,4285.274374242499,4292.807169647537,4207.287786519752,4227.2275390625,4070758,91,100,0.0,83,93,49
281,2018-02-12,4260.017618614165,4313.190295359922,4229.886435124904,4306.98681640625,2451930,93,65,0.0,93,91,60
282,2018-02-13,4300.783013998777,4308.315809304565,4270.208727169402,4280.84326171875,2581127,91,33,0.0,92,97,48
283,2018-02-14,4285.273574885966,4313.632328767954,4236.088861121894,4280.3994140625,3371417,86,33,0.0,85,86,58
284,2018-02-15,4308.74525289312,4340.645006219668,4285.959714802728,4295.9853515625,2267718,94,66,0.0,88,94,51
285,2018-02-16,4327.884922272672,4337.454847866831,4300.542277717933,4319.68212890625,2394736,87,34,0.0,83,94,46
286,2018-02-19,4374.823110079576,4388.038721557941,4289.1494908405175,4295.07373046875,1573043,96,0,0.0,88,92,100
287,2018-02-20,4313.758548024043,4326.518450764871,4289.150164166733,4303.73291015625,2087784,97,0,0.0,98,95,67
288,2018-02-21,4299.174918936868,4388.494219775498,4282.769333068549,4374.3671875,3025909,100,96,50.0,92,91,49
289,2018-02-22,4370.722117728579,4388.950549040136,4347.025157023555,4349.3037109375,3248233,95,0,0.0,98,100,65
290,2018-02-23,4345.201739430026,4366.620143389461,4293.250717060333,4331.07470703125,1836745,91,34,0.0,84,93,65
291,2018-02-26,4337.455451829815,4393.963591778008,4337.455451829815,4387.1279296875,2185040,92,32,0.0,100,92,56
292,2018-02-27,4391.6845186330975,4409.912948719776,4362.974741246579,4370.26611328125,1903031,94,63,0.0,97,95,75
293,2018-02-28,4367.532252945026,4414.926175556283,4352.0380859375,4352.0380859375,2300049,92,63,49.0,95,94,68
294,2018-03-01,4347.02459203848,4363.885888810199,4319.681948624882,4343.37890625,2304769,90,23,0.0,92,91,100
295,2018-03-02,4302.365154369457,4336.543460330448,4298.719468400284,4316.4921875,3268570,83,49,0.0,82,83,69
296,2018-03-05,4315.58132578532,4381.20368174235,4297.352893575033,4374.82373046875,2964328,95,46,0.0,97,86,84
297,2018-03-06,4408.089960131079,4430.875496986921,4370.7216796875,4370.7216796875,2563319,100,23,0.0,99,96,66
298,2018-03-07,4345.202050493784,4361.607637679707,4326.973620287203,4334.720703125,1844372,99,72,0.0,100,89,64
299,2018-03-08,4338.36644519081,4403.077373259833,4336.999312907661,4388.49462890625,2815474,96,72,0.0,96,84,74
300,2018-03-09,4394.874797361496,4398.520483630564,4346.569454296345,4361.60791015625,1918966,90,75,0.0,87,91,77
301,2018-03-12,4367.076646779378,4407.634908447266,4351.582479400635,4374.82373046875,1664175,97,47,0.0,98,87,86
302,2018-03-13,4365.709052160647,4385.760325469109,4340.644960525069,4359.3291015625,2199408,97,0,0.0,100,89,70
303,2018-03-14,4352.948976095226,4377.101645246508,4329.707728421351,4342.92333984375,1901384,90,47,0.0,96,84,79
304,2018-03-15,4332.442911639713,4393.052452740805,4329.252935792288,4373.91259765625,2474474,90,0,0.0,94,88,60
305,2018-03-16,4361.151624922148,4453.660901814435,4358.417360580504,4435.88818359375,5631156,89,25,0.0,80,86,73
306,2018-03-19,4484.193285843218,4484.193285843218,4415.380970176315,4418.115234375,2676405,96,0,0.0,95,96,91
307,2018-03-20,4431.78747423183,4456.851567916432,4414.0147532554765,4436.80029296875,2123679,95,47,0.0,96,95,69
308,2018-03-21,4451.382650459985,4451.838361214536,4414.925790095857,4427.22998046875,2070662,93,24,0.0,99,88,90
309,2018-03-22,4395.330320219966,4407.634510851996,4367.076252842709,4405.35595703125,2239278,94,24,0.0,92,93,53
310,2018-03-23,4378.013264005146,4393.5074298192585,4334.72074187748,4363.88623046875,2307502,91,98,0.0,83,88,62
311,2018-03-26,4383.481080486395,4423.127910094702,4325.605823471968,4338.36572265625,2002769,99,24,0.0,91,89,68
312,2018-03-27,4417.660042157156,4465.965382003314,4407.178694832046,4434.97705078125,2227665,95,24,0.0,89,94,74
313,2018-03-28,4398.064423940714,4519.283482770704,4352.0376384451165,4506.06787109375,3526039,93,49,0.0,92,91,75
314,2018-03-29,4512.448154515307,4516.093840764158,4439.9901403193935,4461.8642578125,2890263,91,100,0.0,80,94,84
315,2018-04-03,4416.29316218907,4511.992425841913,4403.077549589391,4489.66259765625,2646897,99,50,0.0,95,90,67
316,2018-04-04,4492.396313321058,4513.814717330603,4420.394018991101,4435.88818359375,2230218,98,25,87.0,92,89,74
317,2018-04-05,4497.864958784265,4568.044412041892,4466.420918038964,4563.4873046875,3648898,95,25,0.0,91,91,43
318,2018-04-06,4538.42309455348,4566.221448682184,4528.853169361631,4548.44873046875,1678964,91,26,91.0,84,87,81
319,2018-04-09,4562.575929249562,4574.424408490521,4521.1062519062025,4552.55029296875,1358162,94,100,87.0,90,92,74
320,2018-04-10,4588.095983571745,4647.3383830417815,4564.399023783731,4627.287109375,2588517,97,24,0.0,94,90,65
321,2018-04-11,4692.909528514854,4692.909528514854,4592.653158707779,4620.9072265625,2692480,93,49,0.0,93,92,97
322,2018-04-12,4627.287562136087,4627.287562136087,4581.716481161731,4598.1220703125,1825182,91,0,0.0,93,93,74
323,2018-04-13,4601.767609994854,4601.767609994854,4557.107952064621,4566.22216796875,1646427,92,78,0.0,83,89,48
324,2018-04-16,4576.247750061985,4577.159171641364,4442.72448868296,4480.0927734375,2544709,99,50,0.0,92,93,70
325,2018-04-17,4489.207086351355,4497.865591542775,4443.180295596966,4490.57421875,2052990,100,50,0.0,100,100,81
326,2018-04-18,4502.422126787693,4542.980382788109,4492.396490472984,4524.751953125,1561512,98,0,0.0,89,94,89
327,2018-04-19,4535.233457458884,4570.778896534627,4500.143729140523,4516.54931640625,1839174,99,78,0.0,97,98,92
328,2018-04-20,4531.131513834766,4544.802834906379,4520.650167679863,4535.23291015625,1680537,93,27,0.0,81,99,67
329,2018-04-23,4530.676746712986,4582.627777604685,4530.676746712986,4570.779296875,1571971,95,0,0.0,93,95,72
330,2018-04-24,4577.158305096953,4577.158305096953,4514.270228025729,4547.537109375,2256312,96,25,0.0,92,90,83
331,2018-04-25,4557.107578798087,4604.501497617587,4491.940940421274,4548.90478515625,2354708,95,25,0.0,90,94,63
332,2018-04-26,4565.310572697566,4579.8933175893935,4532.499396690956,4549.81640625,2511071,97,25,0.0,91,96,100
333,2018-04-27,4557.107388445554,4639.135321437574,4544.803198496751,4632.75537109375,1980533,88,53,92.0,80,89,60
334,2018-04-30,4641.87015909759,4685.61839542916,4628.198835243975,4650.984375,1559518,97,0,0.0,89,92,55
335,2018-05-01,4665.567093665325,4767.646311186427,4665.567093665325,4751.24072265625,3027562,100,90,0.0,100,100,71
336,2018-05-02,4744.860041247657,4778.582634702549,4694.7318617876845,4741.21435546875,2484551,96,42,0.0,98,95,94
337,2018-05-03,4748.505816180889,4767.645666879507,4715.694643554688,4739.3916015625,1940378,95,43,0.0,99,96,96
338,2018-05-04,4760.354316856538,4776.759903244326,4709.314714761197,4743.94873046875,2549629,88,0,0.0,89,90,59
339,2018-05-08,4754.885739671067,4784.051226285879,4733.923046166671,4774.93701171875,2061270,98,84,0.0,95,92,94
340,2018-05-09,4747.595025735775,4791.34326171875,4703.8467897528,4791.34326171875,2749538,94,43,0.0,100,95,98
341,2018-05-10,4803.191231279453,4829.62245437378,4760.354421436923,4786.78564453125,2743039,93,86,0.0,94,95,78
342,2018-05-11,4753.063067641984,4818.685414884596,4743.948852747177,4811.39404296875,2142431,92,0,0.0,78,97,91
343,2018-05-14,4828.711315399256,4849.674010803971,4797.722983061851,4825.97705078125,1820140,93,43,0.0,98,92,77
344,2018-05-15,4823.2421875,4834.179244614513,4798.6338089923465,4823.2421875,2566065,91,42,0.0,95,93,59
345,2018-05-16,4822.33155885304,4868.814059231326,4817.774450972816,4846.93994140625,2622706,88,42,0.0,88,86,73
346,2018-05-17,4836.913835031279,4893.4219672664285,4836.002413543615,4871.5478515625,2323294,91,87,98.0,92,88,89
347,2018-05-18,4740.303392590423,4799.545792228642,4707.4922174061785,4776.76025390625,5356311,85,90,0.0,86,86,100
348,2018-05-21,4857.876256893807,4955.39835060631,4839.647828162498,4937.169921875,4009777,92,44,0.0,86,97,57
349,2018-05-22,4926.233411060833,4996.412869460773,4926.233411060833,4970.89306640625,2878512,95,0,0.0,91,88,81
350,2018-05-23,4968.1588017932645,5014.641300214005,4938.081891050433,4970.89306640625,2927612,92,0,98.0,87,92,50
351,2018-05-24,4978.184131147234,4986.386924479407,4947.19580078125,4947.19580078125,2483603,92,0,99.0,87,89,89
352,2018-05-25,4984.564296158355,5003.704148090943,4953.575964457974,4992.76708984375,2547466,83,0,0.0,77,91,52
353,2018-05-29,4976.361471301138,4982.741421905371,4917.119072833269,4923.4990234375,2907978,94,85,0.0,89,85,91
354,2018-05-30,4918.942277740451,4980.9189453125,4918.942277740451,4980.9189453125,2144231,92,42,0.0,95,94,70
355,2018-05-31,4990.944782590674,5019.198852762389,4951.7536529976505,4981.83056640625,3248233,96,0,100.0,86,97,80
356,2018-06-01,5009.172530004842,5033.780910337836,4918.9418021172005,4940.81591796875,2292891,91,0,0.0,83,90,71
357,2018-06-04,4961.778902286093,4997.324342622089,4935.347677420867,4939.90478515625,2021870,98,100,0.0,99,94,78
358,2018-06-05,4942.638476580659,4953.575533877167,4894.333140187744,4901.62451171875,1924515,99,25,0.0,100,92,75
359,2018-06-06,4916.207723186243,4920.764830827313,4877.928019001256,4897.06787109375,1905805,96,25,0.0,100,99,93
360,2018-06-07,4930.790226511294,4934.435912445869,4852.407978917954,4866.99072265625,2103305,92,0,0.0,97,100,86
361,2018-06-08,4854.231460454418,4908.0053350632825,4844.205822815477,4878.83984375,1509378,90,53,90.0,86,96,56
362,2018-06-11,4896.15642828451,4910.73917267255,4863.345253411419,4892.5107421875,1762125,97,48,0.0,90,98,93
363,2018-06-12,4891.599170718434,4891.599170718434,4843.29383141378,4860.61083984375,1741423,96,23,0.0,96,88,78
364,2018-06-13,4865.168252844222,4907.093644307473,4846.939821773243,4884.30810546875,1464198,96,23,0.0,93,92,100
365,2018-06-14,4846.939998408246,4983.65323642277,4831.445831433267,4965.4248046875,3144290,90,50,0.0,88,88,78
366,2018-06-15,4938.993368131137,4971.804543855942,4917.119250981266,4919.853515625,4245658,85,0,0.0,73,77,71
367,2018-06-18,4920.765363216666,4926.233892977602,4885.219919770573,4906.1826171875,2298123,92,25,0.0,92,84,63
368,2018-06-19,4870.63611784449,4899.801603580086,4844.204896396606,4887.953125,2099715,90,24,0.0,94,85,59
369,2018-06-20,4908.916572078628,4940.816327003015,4887.953875985459,4902.53662109375,2302420,98,50,0.0,90,90,64
370,2018-06-21,4953.575890799685,4958.132998334919,4781.317225967829,4789.52001953125,2599530,90,25,0.0,94,88,82
371,2018-06-22,4772.202704045348,4772.202704045348,4733.92300321076,4765.82275390625,3031005,90,0,0.0,78,87,85
372,2018-06-25,4761.265917161363,4808.659835172924,4730.277586153805,4740.30322265625,1532159,100,0,0.0,97,92,77
373,2018-06-26,4769.468843175573,4796.811488941916,4744.860461985866,4747.5947265625,1971545,89,49,0.0,93,94,66
374,2018-06-27,4752.151475300929,4784.051226285879,4702.934716638433,4774.93701171875,2426507,91,49,0.0,94,90,63
375,2018-06-28,4759.443270205721,4774.026014809951,4719.340722544088,4761.26611328125,1400550,92,50,0.0,93,85,100
376,2018-06-29,4809.571382201242,4826.888391157433,4787.697265625,4787.697265625,2012132,94,0,0.0,82,84,53
377,2018-07-02,4752.151816835923,4763.088875102519,4722.986328125,4722.986328125,2298839,87,0,0.0,90,85,63
378,2018-07-03,4742.12646484375,4772.203376882929,4734.835092228192,4742.12646484375,1901340,86,53,0.0,88,77,72
379,2018-07-04,4731.189121824947,4739.391915524894,4711.137848336188,4722.986328125,1040000,80,28,0.0,85,65,41
380,2018-07-05,4722.9865276580285,4723.897949218749,4657.364175286091,4723.89794921875,1924732,89,27,0.0,91,76,72
381,2018-07-06,4727.543321653137,4745.771751657584,4709.314891648692,4740.30322265625,1424376,86,0,0.0,75,80,43
382,2018-07-09,4750.328894728235,4794.0771270664845,4742.126101164813,4789.52001953125,1206108,93,27,0.0,92,83,64
383,2018-07-10,4797.72263184056,4841.470862526036,4787.696995641805,4813.216796875,1778433,90,26,0.0,94,81,67
384,2018-07-11,4794.988037853423,4802.279409133184,4775.848188244048,4784.96240234375,2060226,93,100,0.0,93,83,48
385,2018-07-12,4830.534543067953,4985.476217090886,4820.508905337057,4952.6650390625,2978271,91,56,92.0,94,82,82
386,2018-07-13,5012.818758377635,5045.629935705198,4993.678904936557,5014.6416015625,2669812,89,86,0.0,86,77,59
387,2018-07-16,5033.781231020702,5047.452554298868,4943.550497384807,4985.669921875,1785645,94,55,0.0,93,83,62
388,2018-07-17,4966.335787611466,5066.592153300081,4966.335787611466,5059.30078125,3154230,94,0,0.0,99,89,95
389,2018-07-18,5093.9350328993205,5156.823119725238,5084.820817417303,5109.42919921875,2598529,93,27,0.0,100,86,56
390,2018-07-19,5111.251664456677,5163.2026888636,5096.6689207635045,5112.1630859375,1826615,98,0,0.0,97,86,72
391,2018-07-20,5115.808685482924,5142.23990798052,5049.274918506218,5093.9345703125,1736213,87,0,0.0,82,81,71
392,2018-07-23,5089.377641002686,5103.960384959713,5047.452252126231,5090.2890625,1170866,97,0,0.0,96,82,44
393,2018-07-24,5083.909286006101,5128.568940902892,5057.478061679429,5106.69482421875,1648964,92,81,0.0,98,84,64
394,2018-07-25,5075.706810764201,5093.935242478204,5037.4271041647935,5070.23828125,1857267,100,55,0.0,96,100,78
395,2018-07-26,5103.0490819537445,5293.536179315476,5062.035113622272,5282.59912109375,3766980,94,28,0.0,95,86,100
396,2018-07-27,5217.889001937456,5283.511361437805,5190.546352145644,5226.091796875,3435847,89,28,0.0,81,82,57
397,2018-07-30,5194.191616035126,5262.548234951187,5194.191616035126,5239.7626953125,1726191,92,27,0.0,92,78,85
398,2018-07-31,5267.105052649456,5365.538578464673,5241.585249660326,5345.4873046875,2717518,94,27,89.0,96,83,67
399,2018-08-01,5351.867199610317,5377.387002333255,5251.610831770206,5291.71337890625,2791485,95,63,0.0,91,98,81
400,2018-08-02,5270.750506350178,5295.35888671875,5219.710902622768,5295.35888671875,2302848,94,31,0.0,89,93,64
401,2018-08-03,5309.941979057528,5339.107468815483,5271.662273750214,5328.17041015625,2119336,89,67,0.0,79,95,82
402,2018-08-06,5319.056578216264,5319.056578216264,5255.25706476953,5305.38525390625,2595737,100,32,0.0,86,95,56
403,2018-08-07,5340.019068884267,5453.946767059814,5313.587842907539,5409.287109375,2802466,97,62,0.0,90,96,82
404,2018-08-08,5380.121649456295,5458.50390625,5350.044736965688,5458.50390625,2860612,94,95,0.0,86,94,72
405,2018-08-09,5497.594427695159,5632.199288745551,5480.077356736546,5601.77490234375,3416587,93,0,0.0,83,91,89
406,2018-08-10,5586.101815155765,5644.184735498199,5565.81889059174,5630.35546875,1938710,94,0,0.0,81,95,68
407,2018-08-13,5578.725998136591,5602.696726272694,5543.691857014597,5579.64794921875,2292691,94,64,0.0,86,95,44
408,2018-08-14,5582.413687055149,5590.711246623026,5516.955161575229,5545.53564453125,3180132,97,0,0.0,88,92,78
409,2018-08-15,5566.740207257394,5588.867031532681,5457.949987903904,5478.23291015625,2013371,91,33,0.0,86,89,71
410,2018-08-16,5450.57483403702,5489.296779745673,5435.8236166242,5472.70166015625,2429346,92,0,100.0,89,97,80
411,2018-08-17,5444.121144801328,5488.3747967827785,5444.121144801328,5467.169921875,2018176,88,0,0.0,76,87,77
412,2018-08-20,5445.043271894338,5530.784725379976,5436.745711879599,5512.345703125,1982494,95,33,0.0,95,92,52
413,2018-08-21,5513.267450889859,5539.082081094694,5470.85770126763,5491.140625,2321704,91,33,0.0,97,93,96
414,2018-08-22,5467.169877627853,5489.2967034395,5438.589394287808,5473.62353515625,3368367,91,100,0.0,98,100,69
415,2018-08-23,5449.65267220445,5488.374616415682,5421.994140625,5421.994140625,1702225,90,33,0.0,97,94,100
416,2018-08-24,5411.852786770249,5449.65278068125,5410.008884628249,5426.60400390625,1371803,88,34,0.0,87,87,73
417,2018-08-28,5451.4964299747735,5457.950087172443,5403.554976506366,5453.34033203125,1530241,92,64,0.0,100,94,56
418,2018-08-29,5450.57499283622,5479.155477406234,5410.931094884266,5429.3701171875,1609622,94,94,96.0,96,96,52
419,2018-08-30,5408.165593604589,5452.4192500132185,5384.194863049915,5448.7314453125,1266797,94,64,0.0,99,93,97
420,2018-08-31,5438.588958861357,5449.6523708814175,5336.252397675798,5342.7060546875,3243783,86,33,0.0,87,89,55
421,2018-09-03,5361.145734665532,5441.355481684603,5358.379881320047,5429.3701171875,1054128,89,0,0.0,71,87,34
422,2018-09-04,5443.19932112069,5465.326147629311,5339.940797413794,5347.31640625,1713713,94,20,0.0,91,89,89
423,2018-09-05,5343.628815462747,5359.301984866279,5248.667847900176,5256.04345703125,2350104,94,0,0.0,90,90,89
424,2018-09-06,5239.447987778672,5244.979694258817,5185.974825137256,5195.1943359375,2121720,92,0,0.0,92,92,66
425,2018-09-07,5209.0234375,5221.93075221239,5158.316129701328,5209.0234375,2463949,93,42,0.0,79,100,56
426,2018-09-10,5232.994526934837,5297.531104962574,5217.321357985244,5257.88720703125,2817697,93,39,0.0,90,88,91
427,2018-09-11,5273.560122312239,5310.438165125611,5254.199149835218,5284.62353515625,2495833,94,39,100.0,98,91,89
428,2018-09-12,5299.37540859498,5330.721748868506,5264.341263583392,5270.794921875,1831552,90,0,0.0,94,92,69
429,2018-09-13,5265.2630038923735,5280.936173401421,5176.755693723634,5190.5849609375,2186549,93,60,0.0,88,88,50
430,2018-09-14,5198.8823557905225,5233.916498283879,5145.4091909322415,5204.4140625,2519983,90,0,0.0,80,88,76
431,2018-09-17,5189.662153061494,5189.662153061494,5138.032897319543,5183.20849609375,1779901,99,60,0.0,92,93,100
432,2018-09-18,5180.443143657237,5180.443143657237,5124.204127504346,5171.2236328125,1706340,100,39,0.0,100,91,65
433,2018-09-19,5175.833508908844,5195.1944821341895,5129.735953610404,5163.84814453125,1942589,99,40,0.0,89,92,76
434,2018-09-20,5163.847908978486,5164.769860042399,5103.92108982412,5137.111328125,2889575,94,0,0.0,90,95,72
435,2018-09-21,5162.925829475309,5245.901423163305,5148.174612819665,5227.46240234375,4502270,93,0,0.0,84,90,48
436,2018-09-24,5227.463285604101,5252.355967916501,5193.351091324144,5210.8681640625,1282646,95,100,0.0,94,96,86
437,2018-09-25,5245.901828412254,5340.86279296875,5218.243295046284,5340.86279296875,2153904,96,20,0.0,99,95,88
438,2018-09-26,5332.565332582791,5433.979956819324,5332.565332582791,5386.96044921875,2688602,94,39,0.0,98,92,79
439,2018-09-27,5371.287239004289,5495.750640526016,5358.379923290925,5493.90673828125,1973281,93,40,0.0,95,92,94
440,2018-09-28,5503.125944709171,5532.628378991411,5480.99911899749,5497.59423828125,2079199,92,0,0.0,86,81,65
441,2018-10-01,5506.813648479888,5532.62827800566,5467.169753136738,5522.48681640625,2061366,91,25,0.0,96,92,40
442,2018-10-02,5492.063130859375,5543.692396484375,5481.92166796875,5531.70703125,1929854,95,74,0.0,96,93,49
443,2018-10-03,5558.443049519657,5609.150358812007,5542.7698811929295,5603.61865234375,1734288,92,25,0.0,95,87,63
444,2018-10-04,5599.931186750375,5610.994600356072,5495.750708630059,5534.47265625,2103614,95,50,0.0,96,92,55
445,2018-10-05,5513.267217517426,5513.267217517426,5377.740414678787,5422.916015625,1697670,89,0,0.0,83,89,29
446,2018-10-08,5427.525647802261,5429.369549839904,5314.125672487215,5317.8134765625,2586585,88,50,0.0,89,91,68
447,2018-10-09,5324.268013632935,5324.268013632935,5204.414361377995,5271.716796875,4068887,95,71,93.0,99,91,50
448,2018-10-10,5265.262403131576,5303.984346912267,5246.823382283628,5256.96484375,2412756,91,25,0.0,97,90,59
449,2018-10-11,5208.101631621011,5242.213821454605,5127.891887958233,5177.67724609375,3800637,94,51,0.0,96,91,63
450,2018-10-12,5223.775252046802,5223.775252046802,5109.453308655732,5113.14111328125,2077869,86,27,0.0,86,93,51
451,2018-10-15,5110.3755557142895,5195.195067012452,5087.326775470224,5180.44384765625,2035028,93,50,0.0,95,95,59
452,2018-10-16,5262.496791899835,5322.423612410257,5188.740705117777,5313.2041015625,2297490,100,25,0.0,100,98,50
453,2018-10-17,5373.130866374254,5462.560120670462,5351.004040569006,5402.63330078125,2521553,91,25,0.0,92,96,59
454,2018-10-18,5411.853394509984,5452.419246189446,5391.570468670254,5419.22900390625,1925085,90,0,100.0,89,91,72
455,2018-10-19,5441.355474509975,5491.140834663065,5410.931087749753,5470.85791015625,2638758,83,80,0.0,80,92,41
456,2018-10-22,5485.608937794195,5555.677220024843,5458.87235641671,5508.65771484375,2126662,92,50,0.0,93,92,86
457,2018-10-23,5474.5454543658325,5535.394224993677,5456.106432963455,5468.091796875,3274396,92,0,0.0,95,92,70
458,2018-10-24,5494.828377908448,5588.867387060572,5457.950335103693,5468.091796875,2622222,88,0,0.0,96,96,81
459,2018-10-25,5374.9750028900335,5383.272562928801,5176.75551307505,5358.3798828125,4106536,89,100,98.0,94,100,100
460,2018-10-26,5325.189586500869,5338.096901980615,5227.462769297079,5305.82861328125,2118042,83,26,0.0,80,90,45
461,2018-10-29,5335.331053854824,5478.23347537677,5329.799347215265,5406.3212890625,2684562,90,72,0.0,89,91,61
462,2018-10-30,5439.511528072925,5493.906643353655,5410.009092666428,5477.3115234375,1851342,85,24,0.0,96,90,51
463,2018-10-31,5564.896564912875,5621.135579236879,5492.062431608018,5522.48681640625,3620048,85,51,0.0,87,89,60
