,Date,Open,High,Low,Close,Volume,bank,capital,Barclays,banking,business,London
27,2017-02-09,199.7253888631381,203.4370969326588,199.41607423867293,202.8626708984375,35017596,86,90,83,82,94,93
28,2017-02-10,204.1883077173948,204.45343264550297,200.25566398570183,202.06732177734372,36606240,91,93,79,84,83,89
29,2017-02-13,202.11148151986143,206.2208835836749,201.71380092912133,205.33714294433597,43470017,90,94,87,82,90,93
30,2017-02-14,204.3208564601009,209.0930645486021,203.87898608995155,207.90000915527344,42280267,88,95,71,81,90,89
31,2017-02-15,208.5627946524785,212.98149792901404,207.44751977091977,211.43495178222656,56437420,89,96,78,85,93,89
32,2017-02-16,210.9930972892697,212.71638899948644,209.72227500308844,210.33029174804688,34933624,89,95,74,82,96,94
33,2017-02-17,209.53494319214803,209.63037522135397,206.39766074325064,209.44656372070312,39329071,91,92,73,81,86,93
34,2017-02-20,210.1535526558443,212.11369168538795,209.40679064469904,209.888427734375,39921131,89,92,78,84,93,100
35,2017-02-21,208.4302497434361,209.93260623830804,206.353453701975,208.51861572265625,27779089,91,97,76,78,100,94
36,2017-02-22,210.3302813158832,212.2745081100759,206.0883233654911,207.8116149902344,41900244,91,100,73,80,99,97
37,2017-02-23,212.0977806906006,215.9862346093361,198.62073420921868,202.4208221435547,101825857,89,98,87,81,92,95
38,2017-02-24,202.77427519213992,211.0593432035164,196.1683223886225,199.63699340820312,45639146,87,97,85,80,83,93
39,2017-02-27,198.84164428710935,201.97892626060167,198.0462831038857,198.84164428710935,141718211,96,94,100,87,98,95
40,2017-02-28,198.39978546075213,201.0068178065923,196.85323924892,200.16726684570312,67908759,100,94,96,94,97,93
41,2017-03-01,201.58128187650811,206.2650973287166,198.47227699541364,205.8232269287109,56748348,94,99,95,89,96,37
42,2017-03-02,205.37752213288292,209.611650848049,204.21871883949888,204.5752716064453,58832685,94,96,90,83,94,38
43,2017-03-03,201.23251180512003,206.62545670228005,200.78681410455505,206.26889038085935,45689044,94,100,89,80,85,39
44,2017-03-06,203.9512566203233,204.9763558212208,202.2575973124584,202.3021697998047,32187324,93,99,91,83,99,40
45,2017-03-07,202.6141757527708,203.81755137356112,201.544504000419,202.39132690429688,35044891,87,99,79,77,99,40
46,2017-03-08,201.4999305481564,208.31909983824696,201.41078556854688,207.07115173339844,51738303,87,99,83,76,97,38
47,2017-03-09,205.91233812425585,208.1408266320941,205.02094272112052,206.9820098876953,40862590,87,97,79,77,95,37
48,2017-03-10,207.1603005696384,208.7202426329688,205.77864848055225,206.6700439453125,40321888,90,94,92,77,87,38
49,2017-03-13,206.80374857147703,206.80374857147703,204.12956216753557,205.19923400878903,31282402,80,100,90,64,96,38
50,2017-03-14,205.46665760995305,205.46665760995305,201.41080546609288,201.94564819335935,43785364,84,97,79,73,99,38
51,2017-03-15,202.0347584337856,203.9512666712157,201.1433630493848,202.79244995117188,43924854,88,99,75,76,95,38
52,2017-03-16,204.2632640666802,205.19923201930823,202.88161198599835,204.5306854248047,50162188,88,96,78,73,93,37
53,2017-03-17,209.4779113127897,209.78990513198625,204.2070955114069,205.3774871826172,73609268,87,91,82,71,81,38
54,2017-03-20,204.44155266312208,205.6895008571456,203.10445948311897,203.50558471679688,23214061,85,97,90,75,100,41
55,2017-03-21,204.5752525993016,207.90639690898928,202.7478892348454,205.0209503173828,43334005,84,96,82,73,99,38
56,2017-03-22,203.2827102315269,204.52174921142893,197.83628415405545,200.16282653808597,63753003,83,96,79,70,95,100
57,2017-03-23,200.7422365121444,201.0096578460096,198.73659691057668,199.5834197998047,34561906,82,96,81,72,90,82
58,2017-03-24,201.5890508071044,203.015288792505,200.3188233282225,202.3021697998047,40143210,83,92,88,72,84,49
59,2017-03-27,199.67258422297,204.97638452106955,196.9092528399524,199.85086059570312,41205128,90,95,90,75,96,39
60,2017-03-28,201.58905394433904,203.59469349161392,199.67255937314405,203.3272857666016,36878067,88,96,87,76,95,39
61,2017-03-29,203.72842579263207,204.09656709539303,200.5193968426433,202.6141815185547,25611188,83,99,79,75,96,39
62,2017-03-30,202.2576020173928,203.6392675475876,200.2965349430585,203.28271484375,42483919,90,92,77,83,91,37
63,2017-03-31,203.0598715096535,203.1935753768147,200.6424022191117,200.65310668945312,47777985,100,90,100,100,79,37
64,2017-04-03,200.6085344472009,200.78681080417368,196.46353773910965,197.3995056152344,32265178,100,100,92,100,96,76
65,2017-04-04,197.13208780453533,198.78117473965807,193.16538098408924,194.10134887695312,48827684,95,96,88,86,100,74
66,2017-04-05,194.9036287197745,196.03926848370537,192.36315960035472,194.85906982421875,42916752,89,97,81,84,98,73
67,2017-04-06,193.1208133337292,193.7002285207924,190.4020681695013,192.89796447753903,46255713,87,93,80,81,97,75
68,2017-04-07,191.3380347270346,192.2294302088314,190.5197343276227,191.91744995117188,39411693,92,96,79,85,85,74
69,2017-04-10,192.09572194223077,193.29911125583283,189.64438442324635,192.71969604492188,30052090,95,96,93,89,95,78
70,2017-04-11,192.80884123549387,193.979246633188,190.4912075926312,191.6500244140625,37315733,91,95,80,78,96,72
71,2017-04-12,192.36313147330137,194.42047087488515,190.31291931770576,190.4911956787109,31565816,91,93,72,78,95,76
72,2017-04-13,190.53579258881345,190.53579258881345,187.28220437823575,189.5552520751953,42248903,93,90,84,79,89,74
73,2017-04-18,189.86725258551087,189.86725258551087,183.2709309410271,184.7863006591797,56685240,89,98,85,77,96,70
74,2017-04-19,183.9840210881308,187.10390525891916,183.9840210881308,185.85595703125,40331126,88,97,83,74,95,72
75,2017-04-20,185.09824820838992,186.6581901486057,183.71659622834736,185.18739318847656,39346696,88,96,75,73,93,76
76,2017-04-21,184.78627529124225,186.65819753258367,183.5267249528957,185.3656768798828,37576926,88,95,80,68,83,76
77,2017-04-24,192.22943364361467,196.2407133833744,190.42614501304828,195.39389038085935,65475250,89,95,84,73,97,83
78,2017-04-25,194.94816357801216,199.1377190726056,194.0567682131364,198.60289001464844,44227722,88,97,86,74,97,78
79,2017-04-26,198.60291021082983,201.00967522041867,196.196145201241,200.25198364257807,42177568,84,99,84,72,97,75
80,2017-04-27,198.91487170514932,200.69766244810964,198.91487170514932,199.62799072265625,60183495,88,100,97,77,93,74
81,2017-04-28,189.8672159686948,194.40531289572215,185.18739022298752,189.19866943359372,99386155,98,95,100,87,81,73
82,2017-05-02,187.1484575490201,188.70839946600677,184.69712025089817,187.059326171875,78983672,100,98,100,100,97,88
83,2017-05-03,183.6274511278761,187.14846021316055,183.449174769434,186.25706481933597,40394551,93,95,78,92,98,85
84,2017-05-04,187.1484881649544,189.0649967088885,185.36569711103417,188.84214782714844,42576213,94,94,76,88,93,92
85,2017-05-05,185.1874012911294,187.10389603231704,183.40461042430744,183.939453125,61065156,95,95,85,90,86,86
86,2017-05-08,184.251426057918,186.61363202373585,182.29035890251697,182.64691162109372,49673081,94,100,93,86,98,89
87,2017-05-09,183.4491920014736,184.6499018185553,182.57919186519808,183.0034942626953,31076614,92,97,82,81,100,82
88,2017-05-10,183.62745878546144,187.549593241204,183.18176106996276,187.14846801757807,43534561,86,97,75,79,93,82
89,2017-05-11,187.99529894504224,187.99529894504224,183.3154727334497,184.11773681640625,36617684,89,98,75,80,94,86
90,2017-05-12,183.67204756560176,184.0330616590417,182.51323068221689,183.538330078125,30616010,91,93,90,83,84,86
91,2017-05-15,184.2514395467533,187.99529777235043,183.1817677110991,187.72789001464844,55592453,95,100,83,83,94,89
92,2017-05-16,188.3518718426068,190.09009034702785,186.47993585223588,188.61929321289065,32886360,89,95,86,72,90,88
93,2017-05-17,189.86721350185056,190.13463483273927,185.94507932086165,186.7473297119141,41009680,86,90,82,70,90,84
94,2017-05-18,185.4993840466803,190.00091983506937,182.82519790627612,189.19866943359372,58947592,84,90,81,71,90,86
95,2017-05-19,190.35749180836063,190.89232089137616,187.3160483958327,190.4911956787109,53924313,88,89,91,74,82,88
96,2017-05-22,191.2934459537921,192.6305389676305,189.5828526331503,190.4466094970703,30438685,90,90,84,75,88,90
97,2017-05-23,190.7140544738203,193.65566218942575,190.44663311756253,190.98147583007807,41267517,90,90,69,71,91,100
98,2017-05-24,191.02607090783087,193.1877078575276,190.04553035282925,192.94256591796875,42715516,87,87,70,71,90,88
99,2017-05-25,193.1653845581457,193.52195088667972,189.8226517372216,190.80319213867188,21482505,86,88,73,68,84,86
100,2017-05-26,190.31292057196276,190.5357694250915,186.8248953281855,188.6638336181641,32508938,92,83,73,77,76,84
101,2017-05-30,187.638751555328,187.8152461221974,185.677684188137,186.4799346923828,36400400,92,90,82,86,89,92
102,2017-05-31,186.47993508194617,192.01104576797889,184.1623149528301,187.19305419921875,79506925,97,93,87,94,87,85
103,2017-06-01,188.17356872558597,191.25512318365543,185.49848489942943,188.17356872558597,48295008,93,96,93,91,94,19
104,2017-06-02,189.46611098812707,191.1597569504864,187.6155703906482,187.99530029296875,34571548,89,93,92,86,84,21
105,2017-06-05,188.21814956702968,188.88669617491863,186.7874636345996,188.7084197998047,22486743,87,96,86,80,92,37
106,2017-06-06,187.95071890010652,188.6192654265215,186.21248705013653,186.7473297119141,29144274,86,96,85,82,97,28
107,2017-06-07,187.10388724772943,190.71404130386892,185.4548139343126,185.5439453125,45634186,84,94,77,82,97,24
108,2017-06-08,186.43535380281511,186.43535380281511,180.3293031025951,183.09262084960935,60463671,85,93,78,77,94,22
109,2017-06-09,181.39899139850417,185.00914603609496,180.15104308997184,184.16232299804688,68772462,84,90,79,80,88,22
110,2017-06-12,183.67202713007356,185.08845846402377,182.02294017931837,182.9589080810547,34223624,91,100,86,82,97,21
111,2017-06-13,184.2068624455354,185.6776730841826,183.3154670045183,183.89488220214844,37023332,86,94,76,72,95,20
112,2017-06-14,184.47429861459213,185.58854300535629,181.39898681640625,181.39898681640625,71255468,83,99,89,72,93,60
113,2017-06-15,181.4881139200863,181.66639028471369,178.99220401045866,181.08697509765625,37791049,86,91,76,73,92,35
114,2017-06-16,181.7109596295944,183.8948756620943,179.79445133859755,181.17611694335935,63714189,86,90,83,73,83,29
115,2017-06-19,182.2903806232051,184.8754221449416,181.97838675606425,184.2960205078125,3019939,96,94,83,74,97,33
116,2017-06-20,183.89487786648715,184.56342443148776,180.76518713229643,180.7749938964844,4038453,87,97,100,71,100,23
117,2017-06-21,179.97275346895412,180.19560235319088,178.011686007994,178.41281127929688,5449453,87,97,77,72,95,22
118,2017-06-22,178.1453787578194,178.056233775859,174.22323077900944,174.7135009765625,13633620,86,92,93,73,95,21
119,2017-06-23,174.62437358535087,177.29856009417165,173.33185282641068,176.09518432617188,15458558,88,92,93,75,86,21
120,2017-06-26,176.80829132408564,180.1510242308812,176.02832031250003,176.0283203125,51037539,80,92,91,68,94,23
121,2017-06-27,178.591088627111,181.7109727855968,178.0116734081372,180.6065216064453,9336346,84,95,94,75,96,21
122,2017-06-28,180.0173074667507,182.37951355787945,179.08133952881727,181.3544006347656,10363102,83,93,94,79,96,22
123,2017-06-29,183.2263351875808,187.42747960607645,182.82520996039585,183.1817626953125,15823763,88,93,84,83,92,20
124,2017-06-30,183.58285462283143,184.6525262351712,180.0618459981408,180.7303924560547,5096293,100,93,93,100,81,20
125,2017-07-03,181.44353170785772,185.05368570501437,181.44353170785772,184.56341552734372,32201762,100,87,94,95,84,96
126,2017-07-04,183.6274507794369,186.61363078372884,183.00347672526655,184.47427368164065,28407424,81,86,80,88,78,94
127,2017-07-05,184.78628057032228,184.78628057032228,181.34192994623905,182.02294921875,37017298,92,96,70,87,94,94
128,2017-07-06,183.3154645096432,187.19304006594072,181.5326736518723,186.4353485107422,36322682,92,97,74,85,93,93
129,2017-07-07,186.30163683597144,186.7919070216521,184.07314835707223,185.5439453125,27769804,95,96,73,85,88,99
130,2017-07-10,186.61363283981856,187.19303441044323,183.95013750288112,185.142822265625,24280854,95,97,78,87,96,99
131,2017-07-11,185.14282226562503,185.14282226562503,185.14282226562503,185.142822265625,0,89,96,76,81,98,95
132,2017-07-12,184.117712008553,187.37129959091436,183.62744184640735,185.4102325439453,29155254,87,98,69,78,99,94
133,2017-07-13,187.6387333703213,190.0009257607033,185.85594255445125,188.3518524169922,49329661,86,91,77,75,94,91
134,2017-07-14,188.9758412020384,189.51068392910545,184.8308576729229,185.85595703125,47490398,91,97,82,77,86,99
135,2017-07-17,186.25709218948933,187.01478382622744,184.5420507905745,186.3462371826172,15960482,88,94,80,76,94,88
136,2017-07-18,185.855935713506,186.5244822448495,182.33492670208608,182.78062438964844,32392948,85,93,73,73,98,89
137,2017-07-19,183.4937569740137,184.2068624455354,181.97837384299268,183.89488220214844,32844722,87,96,71,72,100,91
138,2017-07-20,184.340568138351,186.1679313959415,182.78062621629323,185.5885162353516,26480344,84,97,74,74,96,89
139,2017-07-21,185.0536853165393,185.2765341603205,181.6663801707425,182.78062438964844,31192222,83,92,72,73,85,84
140,2017-07-24,182.24579476413757,185.30060867427727,181.28664968104763,183.1817626953125,45887652,85,90,83,75,91,89
141,2017-07-25,184.07316585823705,188.12901799577557,183.9394619774366,186.92562866210935,32927851,88,100,69,78,98,90
142,2017-07-26,186.92563258753268,189.64439156769828,185.7668157236701,188.26272583007807,34818852,88,97,76,79,94,91
143,2017-07-27,187.19303172233396,188.35184844855692,185.36566845424545,185.9450836181641,35748314,91,94,77,81,97,88
144,2017-07-28,184.83086574171256,190.6694954920665,180.46301955096123,182.82522583007807,46984715,94,97,100,86,86,89
145,2017-07-31,181.8001158810576,183.9840322123322,179.34877817008044,180.9532928466797,50907891,99,96,97,100,93,90
146,2017-08-01,182.11211054692967,184.87542854485596,181.53269528812675,184.16232299804688,58112789,100,100,98,98,98,85
147,2017-08-02,184.51884820457977,185.41024360653424,183.284270469454,185.142822265625,32057721,93,98,90,88,99,86
148,2017-08-03,184.34058744004733,186.16795088897507,182.91434923561212,185.85595703125,54506181,91,88,89,82,96,82
149,2017-08-04,184.74171914210137,187.86160342194384,184.74171914210137,187.5050506591797,25077232,98,87,87,82,85,86
150,2017-08-07,187.19305419921875,188.08444969540548,186.46210336357,187.19305419921875,40789337,91,88,83,79,94,93
151,2017-08-08,188.218156184708,188.26272868045757,186.7027865405363,187.5050506591797,21010826,89,95,86,78,97,91
152,2017-08-09,186.43534911878987,187.05933680233665,183.8948802991497,186.07879638671875,44309770,87,90,81,79,92,91
153,2017-08-10,185.49660428429308,188.09408861258493,183.0469021549648,183.4365234375,35019576,89,95,83,81,97,90
154,2017-08-11,182.0482245077194,182.64205944304615,178.19677102210915,178.5550537109375,38018819,88,86,90,76,85,85
155,2017-08-14,179.76419612327354,181.37643382401515,178.68937554514085,178.9580841064453,26733473,89,95,87,77,90,85
156,2017-08-15,179.71940242286988,181.06293151250136,178.42066036964306,179.54026794433594,25083848,82,94,83,64,98,83
157,2017-08-16,180.3016205831068,180.88381110038725,179.79913650971525,179.80899047851562,20662125,91,92,84,78,94,79
158,2017-08-17,178.86851578939903,179.71941487168883,176.35612277796017,176.67408752441406,32882767,86,92,77,76,94,81
159,2017-08-18,174.65880675875857,175.73362745154898,173.13614297171492,175.24099731445312,32289600,87,89,92,81,86,81
160,2017-08-21,173.80792136984317,174.30055154593032,172.19568336950698,173.09136962890625,27412481,84,84,100,75,95,81
161,2017-08-22,174.16617254183495,174.6140156255975,172.7330828740466,173.13613891601562,24295794,88,92,86,73,100,78
162,2017-08-23,172.24046310653733,174.43489161552316,172.06132859567694,172.73309326171875,26929957,87,93,82,76,98,80
163,2017-08-24,173.31528180669085,175.2857887372255,172.91222574520896,174.21096801757812,27528155,85,92,82,77,96,77
164,2017-08-25,174.79313957136972,175.41116517637838,173.94224049701694,174.0318145751953,21900389,87,87,94,74,82,77
165,2017-08-29,172.41958574332946,172.41958574332946,169.66982267283188,170.49386596679688,31951300,89,92,95,85,98,79
166,2017-08-30,171.88216315358952,173.31526643070353,170.7974885604743,170.80734252929688,24268026,91,96,97,85,100,78
167,2017-08-31,171.52391845051832,172.19568314418876,170.18038906317744,171.1656494140625,32271117,94,96,93,100,96,80
168,2017-09-01,173.62877180303047,174.121388269335,170.44908312432818,172.10609436035156,23721351,100,92,79,100,77,46
169,2017-09-04,170.0907885012428,171.43431767950565,169.68773248118106,170.3594970703125,15619212,82,85,83,96,77,51
170,2017-09-05,170.4938806910271,170.7401889393834,167.94116944857382,168.2994384765625,22060310,93,98,83,94,92,49
171,2017-09-06,167.13503668967363,168.03072281626982,165.4332248488896,166.46327209472656,33111872,93,97,73,94,97,48
172,2017-09-07,166.77675060096007,167.26938069385034,164.6718964470986,164.80624389648438,29739440,94,97,80,96,97,50
173,2017-09-08,164.5823190292222,168.74725388067867,164.00012853758554,168.0307159423828,38784724,92,91,84,90,87,49
174,2017-09-11,169.2846774284529,169.2846774284529,164.71846311764006,167.1798095703125,86562472,90,92,78,93,99,49
175,2017-09-12,167.1798059996092,172.41957517969644,166.32263374126717,171.38954162597656,57524204,88,94,78,86,95,49
176,2017-09-13,170.67300886457477,173.53920198326816,169.9116701245231,171.56869506835938,66004703,88,98,67,80,96,50
177,2017-09-14,171.1208590215941,172.5091754281164,169.15035202544348,170.00125122070312,45577631,88,97,74,85,95,49
178,2017-09-15,169.06075589746288,170.55117891977267,166.6424060961878,167.1798095703125,69312959,94,100,80,89,84,100
179,2017-09-18,168.47856648933353,170.55118003898426,167.31417178712718,167.8963623046875,25217243,89,99,85,83,97,52
180,2017-09-19,167.4037459586627,169.28469245275022,166.50805975520902,168.65771484375,43154941,85,97,70,80,100,48
181,2017-09-20,167.94116000617905,168.56813760345145,165.43323595000277,166.508056640625,36404300,83,100,78,83,96,47
182,2017-09-21,167.04546478160776,171.61346955346195,166.59762171248818,170.53863525390625,51114905,86,96,79,79,92,47
183,2017-09-22,170.18037871907586,171.92696408303848,167.04547700582975,171.56869506835938,31308572,91,92,80,86,89,53
184,2017-09-25,170.49387109167805,170.76256601399749,169.10555476898566,169.9116668701172,25308345,90,96,89,90,96,51
185,2017-09-26,169.4638269600236,170.1355916126139,168.20987174202315,168.65771484375,23629490,88,98,78,86,94,49
186,2017-09-27,169.59816958788295,172.15086678897842,168.65769644344343,170.40428161621094,31641716,86,99,81,89,95,48
187,2017-09-28,171.16563232084297,174.97229853816128,171.16563232084297,172.15087890625,46470022,90,95,80,90,95,47
188,2017-09-29,172.64349109087198,173.8078857226969,171.52388349624894,173.180908203125,28016234,96,97,95,94,85,49
189,2017-10-02,172.41958986243097,173.89746659441718,171.27759544835854,172.59872436523438,32128057,91,98,100,87,90,87
190,2017-10-03,172.9569838199184,173.85266988078368,172.43569387647477,173.44960021972656,30653839,97,98,91,100,98,86
191,2017-10-04,173.7183375371713,173.80791162492412,171.9717521626864,172.28524780273438,27410610,96,99,90,99,95,83
192,2017-10-05,170.1803650714551,172.1060847883241,169.28467893950008,170.31471252441406,43251720,95,99,89,97,92,82
193,2017-10-06,171.0312616594439,171.61346583694248,169.6429454418219,170.3594970703125,27738250,100,93,87,93,86,78
194,2017-10-09,170.1803761366319,171.16563641267865,168.03073474700383,168.70249938964844,26159584,98,91,80,91,94,83
195,2017-10-10,168.61290821276214,171.25517947258624,168.5681211743749,170.18035888671875,43914836,94,95,81,92,98,79
196,2017-10-11,171.34476097857302,171.5203146963111,169.68684779541596,170.53863525390625,38047429,93,95,88,90,95,81
197,2017-10-12,170.7177878245762,173.22569814275235,170.00123616206037,172.91221618652344,36146771,93,97,83,86,98,81
198,2017-10-13,172.37479315783975,172.6425997028675,169.86686925790912,171.2999725341797,28479219,95,100,88,88,86,80
199,2017-10-16,171.9269558581397,171.9717428996037,169.0150874744968,169.50860595703125,32884726,97,92,92,88,98,94
200,2017-10-17,170.09078584030536,172.6882837445624,169.5533823776588,171.38954162597656,35957387,90,95,86,83,94,80
201,2017-10-18,172.19567080854554,172.7778613678516,170.2699509581455,172.55393981933594,28717709,85,94,82,75,96,81
202,2017-10-19,172.10608817826142,173.04656136875565,171.12084161395617,171.97174072265625,40185076,81,95,83,68,95,81
203,2017-10-20,173.31527500712454,175.30369941065072,172.9122189614555,175.28578186035156,47803754,86,88,86,74,81,83
204,2017-10-23,175.01707208895803,175.33056771518116,173.00177820717434,175.06185913085938,25821543,91,94,85,79,94,85
205,2017-10-24,175.0618382602909,177.4936226409627,174.30319205567835,177.34584045410156,31883742,89,100,87,81,100,79
206,2017-10-25,177.34585091063215,177.8832680468925,175.28577011108143,176.45016479492188,40174169,92,95,90,80,94,79
207,2017-10-26,169.73254688104151,171.02143525902687,161.58179641886352,163.3731689453125,159880023,90,97,88,84,95,82
208,2017-10-27,163.64184554922622,166.06019525348373,163.2835765808492,164.62710571289062,88917554,94,92,94,87,86,80
209,2017-10-30,165.03017832992512,166.5528420994162,163.86578356487198,164.35841369628906,65752823,99,96,91,93,92,83
210,2017-10-31,165.16450975293645,167.17980345816682,164.5285802817425,166.55282592773438,58150594,95,90,90,97,98,78
211,2017-11-01,166.64239811291327,167.41268868930032,164.3583958728168,164.89581298828125,126480244,98,97,100,100,96,82
212,2017-11-02,164.80624868032095,166.73196840187083,164.40319265337862,165.70193481445312,78630013,100,94,97,97,96,83
213,2017-11-03,165.43323318236656,165.70194176729836,163.73143492294236,164.13449096679688,53617792,99,93,89,90,86,81
214,2017-11-06,163.014892578125,164.17928740138618,161.0891726656029,163.014892578125,44583068,98,99,90,92,98,82
215,2017-11-07,163.4627271169918,164.13449174897943,162.4237278727502,162.4326934814453,54328146,92,100,87,89,97,79
216,2017-11-08,162.25354449539049,162.4774660382586,160.55174623642748,160.7308807373047,49243369,90,99,84,86,98,79
217,2017-11-09,160.7308807373047,161.71614099275885,159.7904075238414,160.7308807373047,43230765,92,95,82,82,94,80
218,2017-11-10,160.6413216313396,161.40264668305218,159.83519587018415,160.46217346191406,56936029,99,89,84,87,83,80
219,2017-11-13,160.55174635951207,160.7308808605266,158.80516105721918,160.23825073242188,98992113,91,91,84,84,93,82
220,2017-11-14,160.46216290677052,162.3878962647291,160.1038939256592,161.85047912597656,52607264,91,96,84,83,100,80
221,2017-11-15,161.22352738040885,163.5970905111186,159.96957207872964,163.3731689453125,43864443,92,99,86,86,97,81
222,2017-11-16,163.5970867731841,166.64242819881878,163.41795225804967,166.10501098632812,64669126,85,95,84,79,94,79
223,2017-11-17,165.2988787875108,166.68719502883283,164.58232714678792,165.70193481445312,66355298,90,92,94,78,84,80
224,2017-11-20,166.7767430337343,169.50858827300416,166.73195599694273,169.0607452392578,43732596,88,91,92,78,90,77
225,2017-11-21,169.55338022852547,170.449066322002,168.3441985354981,169.46380615234375,52269715,87,89,83,81,94,79
226,2017-11-22,170.00122327526375,170.31470520772945,168.83682862032722,169.46380615234375,36885505,88,84,93,78,85,79
227,2017-11-23,168.20984620855663,170.04600538033372,168.16505917176505,169.0607452392578,22932407,72,74,79,76,72,81
228,2017-11-24,169.28469466547594,170.0460334151978,168.20987394069985,169.5981903076172,69658322,85,76,94,80,65,100
229,2017-11-27,169.2399043629368,169.73253450520835,166.19457675685487,167.941162109375,37415009,91,91,88,84,89,77
230,2017-11-28,167.62767554751812,167.80682373046875,164.8510563839208,167.80682373046875,41048278,93,94,95,85,94,75
231,2017-11-29,170.04601654051257,174.16616452113513,169.86686838158863,173.98703002929688,79538404,91,90,96,84,96,74
232,2017-11-30,173.4943963289441,175.33055558315544,171.70302411353515,173.3152618408203,72175125,97,94,100,98,92,77
233,2017-12-01,172.41957675308106,172.86741980958257,169.15032790745423,169.6429443359375,43627557,96,71,93,98,84,80
234,2017-12-04,172.50915338777418,175.06185064741206,171.92694920544275,173.98703002929688,54254951,96,75,98,93,98,87
235,2017-12-05,174.2557444598223,174.56922641430842,170.67299983424726,171.70303344726562,40010235,92,78,78,90,100,83
236,2017-12-06,170.18037885895575,171.52390816573697,169.32947969807833,171.07606506347656,31864442,90,100,82,88,98,85
237,2017-12-07,171.83741234363268,172.4196029386685,170.85215200286245,171.65826416015625,27722346,87,96,77,86,98,83
238,2017-12-08,172.061325748361,177.9280594677055,172.061325748361,175.9127655029297,59495467,91,80,86,82,82,86
239,2017-12-11,177.39062494394364,179.00286256743348,175.46489173610578,177.8832550048828,53208643,91,74,90,90,95,94
240,2017-12-12,178.28633579550015,179.80899955897078,176.94280653354022,179.67465209960938,40285470,87,75,80,82,95,87
241,2017-12-13,179.2268088508004,182.7199794619142,178.8918148962286,181.5349884033203,67221862,86,74,95,83,97,80
242,2017-12-14,180.57034116095187,183.2573997278286,180.34641961371213,181.5555877685547,58129231,86,74,84,81,91,81
243,2017-12-15,180.21203846931203,181.1525115966797,177.74890172325087,181.1525115966797,68863272,93,86,86,85,81,80
244,2017-12-18,182.09299552440416,183.16781616210935,181.5555783720086,183.16781616210935,35226775,89,72,91,83,87,83
245,2017-12-19,182.4064787713668,183.7500079948252,182.0929968194781,182.89910888671875,38070571,90,74,82,86,91,82
246,2017-12-20,182.764752843482,183.88436047708936,182.18254867375492,182.31690979003903,51934903,91,73,79,87,89,81
247,2017-12-21,181.4212284471954,183.88436530581248,180.7942508893282,183.2126007080078,36042132,94,71,83,89,84,81
248,2017-12-22,181.7347224058825,181.91387057747465,180.6151146688648,181.06295776367188,17852431,96,69,97,92,69,79
249,2017-12-27,181.77951181645776,182.227354917098,180.97339970214009,181.51080322265625,28131455,93,64,89,89,72,91
250,2017-12-28,181.82428716171663,182.3169172741434,180.8390269368631,182.18255615234372,20631269,93,62,86,88,72,88
251,2017-12-29,182.04819632253427,182.5856134390289,180.7942412734935,181.91384887695312,15181039,100,65,91,100,67,89
252,2018-01-02,182.67518256287707,183.3021601173119,181.51078786630632,182.00341796875,23759135,100,94,100,100,80,89
253,2018-01-03,182.00342035910123,182.9886805769285,181.4660168769929,182.4512634277344,26003107,97,97,91,92,87,89
254,2018-01-04,182.49605155515783,184.4665583354651,181.86907398875368,183.16781616210935,41817624,89,96,87,88,88,87
255,2018-01-05,183.03348068336737,183.70524533427215,178.29529302541678,178.40277099609375,58768373,91,90,88,89,82,86
256,2018-01-08,178.24153121981698,182.0929841253205,178.02656163889876,179.22679138183594,55607013,87,93,72,86,90,85
257,2018-01-09,179.45073892082198,181.37645881922836,178.02658744977373,180.74948120117188,38643646,86,94,78,84,95,84
258,2018-01-10,176.45018721973256,181.86909164187784,176.45018721973256,180.21206665039065,85664577,88,97,76,86,95,87
259,2018-01-11,179.1372287207595,179.8537803690597,174.1930373812825,175.64405822753906,124866096,87,97,74,81,95,92
260,2018-01-12,176.61140050255432,177.8474518470466,173.44067732953158,174.21096801757812,62954316,87,97,78,80,86,90
261,2018-01-15,179.13723772833657,179.13723772833657,174.47967228081714,175.14247131347656,38161003,84,92,85,75,89,87
262,2018-01-16,175.10663732091774,179.36114641183516,174.26469017724455,178.5998077392578,75894038,85,98,77,79,93,87
263,2018-01-17,178.08033884546057,180.43598428431417,176.84428750210208,177.81163024902344,53204596,83,97,77,75,91,82
264,2018-01-18,178.85060535244915,179.18201852431133,177.25628508561712,178.51025390625,36794397,84,96,74,77,95,85
265,2018-01-19,179.1372399080424,181.01818639391155,177.6145761022414,179.5850830078125,47896486,86,98,78,76,87,84
266,2018-01-22,180.70468883557717,187.37754821777347,180.43598024515524,187.37754821777344,92915773,82,100,91,73,93,84
267,2018-01-23,187.95975244153536,188.4523689123744,185.8548844281649,187.37754821777344,54340331,83,100,75,74,100,84
268,2018-01-24,187.19840765571135,188.9002058948379,186.7505645751953,186.7505645751953,36895346,81,95,76,73,98,82
269,2018-01-25,186.3922862465431,188.54192745857145,185.89965614922,188.36279296875,42719168,84,98,82,79,90,84
270,2018-01-26,188.09410095214847,189.84068629900105,187.78060531706015,188.09410095214844,68123589,75,89,81,69,83,83
271,2018-01-29,188.0045057485416,188.36278838655423,185.8548645888063,185.9892120361328,41036237,89,96,80,89,98,89
272,2018-01-30,184.64571059504675,185.40704935634,179.22681984463026,180.70469665527344,54603987,92,97,78,88,99,83
