,Date,Open,High,Low,Close,Volume,Legal & General,assurance,insurance,business,pensions,investment
243,2017-12-15,202.84223038654005,204.51988220214844,201.69838322270616,204.51988220214844,26623706,52,85,93,81,69,77
244,2017-12-18,204.672393462174,206.6550666526512,204.672393462174,205.8925018310547,15247530,33,86,89,87,97,83
245,2017-12-19,205.81622967058223,207.18886023891363,205.73996853818105,206.27377319335935,16207039,17,91,89,91,82,94
246,2017-12-20,206.731319302809,206.731319302809,204.29110266521857,205.1299285888672,15538258,17,78,87,89,91,83
247,2017-12-21,204.59613232568805,206.88382679047757,204.0623509135494,205.8925018310547,13063866,53,80,83,84,79,75
248,2017-12-22,205.43495184882627,206.96008144424687,204.8249093193104,206.42630004882807,7267740,0,78,75,69,65,71
249,2017-12-27,206.5025489723515,206.8838313916296,204.9774192952392,206.04502868652344,7892021,54,84,87,72,67,72
250,2017-12-28,206.5025222990009,207.49387042405343,206.5025222990009,206.6550445556641,7086724,36,100,86,72,68,79
251,2017-12-29,206.5025388031548,209.9340804076715,206.273778671506,208.4089508056641,9147884,37,80,84,67,66,64
252,2018-01-02,209.171525907298,210.5441565796783,205.12994157160324,206.04502868652344,24042410,12,80,90,80,93,84
253,2018-01-03,206.88380487667573,206.88380487667573,204.0623292986074,205.4349365234375,14581576,12,93,92,87,83,94
254,2018-01-04,206.9600879269635,207.49389261073364,205.81624069456876,205.8925018310547,18928555,46,95,85,88,70,93
255,2018-01-05,206.65503816325747,208.103906470224,205.81621232081525,207.1888427734375,16559545,48,86,88,82,75,91
256,2018-01-08,207.1888491823561,208.56145640580857,205.96874094393783,206.6550445556641,13383764,34,95,90,90,100,96
257,2018-01-09,207.1125903576682,207.1125903576682,205.35867747304965,206.73130798339844,20302450,45,100,88,95,99,97
258,2018-01-10,206.5787980244217,209.62905720018765,206.42629902861185,208.1039276123047,21376747,46,94,89,95,89,96
259,2018-01-11,208.02765994847863,208.5614645961335,206.9600739247988,207.64637756347656,15841328,45,87,88,95,89,98
260,2018-01-12,208.2564541503474,209.8578449047895,207.57015047605253,209.4765625,19503725,23,85,80,86,74,90
261,2018-01-15,208.8665180060052,209.934104194046,208.63775784843696,209.17153930664065,10662198,11,96,81,89,75,89
262,2018-01-16,209.62904817369727,211.07791656547263,208.4852010320384,209.7815704345703,14192002,56,96,87,93,62,100
263,2018-01-17,210.239124339724,211.23044926952068,208.94275487309983,210.8491668701172,16268751,100,92,82,91,80,99
264,2018-01-18,211.53546142578125,212.14552720153523,210.54413653867203,211.53546142578125,13731460,23,91,86,95,90,90
265,2018-01-19,211.99298371961308,212.22174381785376,209.93404974893707,210.6203765869141,16324337,46,72,79,87,88,83
266,2018-01-22,209.78159408604876,211.2304626411744,208.63774681542864,209.5528106689453,21574718,55,94,89,93,86,91
267,2018-01-23,210.08661537055428,210.5441589331288,208.4852245373597,209.5528106689453,20355515,44,95,85,100,97,95
268,2018-01-24,209.17152671528203,209.93409155678376,208.56148415073343,209.0190277099609,19245999,33,86,90,98,78,96
269,2018-01-25,208.33270483208236,208.94274734048284,206.65505302653597,207.4176177978516,15012783,23,90,87,90,81,83
270,2018-01-26,207.79889967612775,210.01033285321748,207.41761729140092,209.8578338623047,17426191,12,86,82,83,61,79
271,2018-01-29,210.5441410211856,211.68798819449336,209.7815762389804,210.69664001464844,22017308,78,99,100,98,87,89
272,2018-01-30,209.9340456823451,209.9340456823451,207.11257034831192,207.7988739013672,18727147,56,100,91,99,82,99
273,2018-01-31,208.7139766884513,208.7139766884513,205.58745662945924,206.3500213623047,22383202,33,88,88,96,95,92
274,2018-02-01,207.0363356694405,210.086594758493,205.12992373878265,206.197509765625,17475807,57,97,96,97,83,97
275,2018-02-02,206.35003228817592,206.4262934198241,204.90116387338028,204.97740173339844,14396774,29,84,89,85,75,94
276,2018-02-05,204.13860070977435,204.13860070977435,200.9358193283366,201.8509063720703,22538028,28,94,99,92,100,100
277,2018-02-06,195.21659694881888,197.65681371933184,191.70879406806844,193.69146728515625,45448722,56,98,99,97,90,99
278,2018-02-07,195.44534695278367,198.26684599287304,193.46268547434417,197.04673767089844,28755456,70,93,97,97,73,90
279,2018-02-08,195.9028904598,197.73304130673463,193.99647847932,194.22525024414065,24508717,14,93,95,95,72,95
280,2018-02-09,193.6151986893729,193.99648109060115,189.72612517833417,190.25991821289065,28610438,29,84,90,85,78,85
281,2018-02-12,192.5476106806935,194.75904393121493,192.09006714950235,192.77638244628903,20914539,85,95,100,93,83,89
282,2018-02-13,192.6238650353256,194.30150519762492,192.3188321466616,193.5389404296875,15788340,43,92,97,96,79,91
283,2018-02-14,194.83530408905327,195.3691087513742,191.63253429420456,192.62387084960935,20250785,100,91,83,88,76,90
284,2018-02-15,193.53894590729132,194.9115648555901,192.0138163282517,192.8526306152344,18465020,29,97,86,87,83,89
285,2018-02-16,193.99646367263347,195.90287550760752,193.23389893864385,195.8266143798828,21774823,73,82,84,79,66,75
286,2018-02-19,196.36042187260645,196.5129441302854,193.6151841357898,194.4540100097656,17647257,28,93,89,87,65,89
287,2018-02-20,194.83530927724877,196.512961170676,194.07274446598748,195.97915649414065,14640436,56,100,96,100,90,93
288,2018-02-21,196.1316800312528,199.4106994321927,195.3691152150685,198.72439575195312,20166758,42,96,91,93,78,85
289,2018-02-22,197.9618290189871,199.2581752309696,196.3604382661794,198.41937255859372,19361761,28,89,97,93,90,90
290,2018-02-23,199.18193925309475,199.41069938924824,196.89424480503456,197.7330474853516,10169400,43,84,91,84,70,83
291,2018-02-26,198.34310810601212,200.78330149038243,198.19058583815055,200.02073669433597,22022813,0,86,99,93,66,89
292,2018-02-27,201.39336275934428,202.1559275382349,200.02073219436295,200.85955810546875,13969088,0,88,98,95,80,98
293,2018-02-28,200.4020107086011,202.30842261896308,200.24951171875,200.24951171875,21407802,41,87,100,92,94,82
294,2018-03-01,199.86825602287303,200.24953845585384,198.49562530116236,198.6481475830078,17106494,32,87,95,87,65,89
295,2018-03-02,196.7417199991666,198.1905884766172,193.23391723632807,193.23391723632807,32304493,85,84,91,85,72,78
296,2018-03-05,193.08138866047875,195.8266147262077,192.6238568007645,195.5978546142578,28559078,80,92,98,97,82,88
297,2018-03-06,196.97047000556668,199.79196895209165,196.5891876220703,196.5891876220703,21200140,32,90,98,99,70,94
298,2018-03-07,199.18191708529983,199.7919595615692,196.20789601650785,198.4955902099609,33767289,33,88,95,100,80,89
299,2018-03-08,199.25816332033915,202.6134668958043,198.266838436807,201.46961975097656,29986424,33,91,91,95,78,95
300,2018-03-09,201.62211667193895,201.850900061535,198.49559652049624,200.1732482910156,25288891,86,79,87,92,92,84
301,2018-03-12,200.93581923768383,202.3084265310349,199.18192955488743,200.85955810546875,26498810,32,98,96,95,88,94
302,2018-03-13,200.6308068754637,200.70706801105987,195.36911432216607,195.7503967285156,25884338,49,92,93,97,76,100
303,2018-03-14,195.9791390733956,199.10565917597404,195.064063708387,196.89422607421875,29644229,80,84,89,96,82,94
304,2018-03-15,197.275509608879,201.01207221961351,196.97046509238697,199.86822509765625,22828522,66,92,90,97,87,91
305,2018-03-16,200.7832884809289,201.0883329968872,199.33442011664405,200.09698486328125,30263869,34,77,92,85,74,75
306,2018-03-19,200.17325083414715,200.9358155992296,198.49559904231376,199.02940368652344,16916936,33,92,100,96,97,94
307,2018-03-20,199.56320521823432,202.9947466075852,199.41068295894476,201.6221160888672,22246378,49,100,94,98,93,92
308,2018-03-21,202.0034098183829,202.30843108247532,199.02941176812783,200.02073669433597,15634858,49,86,93,95,100,92
309,2018-03-22,197.88556359673288,199.71571444387945,195.44534695278367,197.04673767089844,24659299,50,94,93,97,94,95
310,2018-03-23,195.5216038021406,195.75038719779,192.85262708764125,193.84396362304688,21786156,52,83,86,85,75,77
311,2018-03-26,194.6827740390385,196.3604140846376,194.0727199399622,195.0640563964844,20315503,100,89,96,93,83,92
312,2018-03-27,197.65680346770105,199.4869543148476,196.0554127495863,197.04673767089844,15122486,50,95,98,97,75,96
313,2018-03-28,195.1403324594008,196.5892009606669,193.23392041256875,196.2841796875,19186808,34,92,93,94,86,93
314,2018-03-29,196.43668863164967,199.94449121414212,196.43668863164967,196.5891876220703,18899650,52,90,93,91,79,90
315,2018-04-03,194.91154430465932,198.11430211997435,193.7676972409837,196.36041259765625,17799519,0,82,99,90,89,99
316,2018-04-04,196.36041934959604,196.589179461546,193.2338992803835,195.5978546142578,17467617,50,81,100,92,91,86
317,2018-04-05,198.8768791288353,199.639443885114,197.5805330061392,198.95314025878903,16504693,51,77,96,93,79,85
318,2018-04-06,198.1905865622092,199.94449956250213,198.1905865622092,199.56321716308597,15938420,0,63,88,84,89,86
319,2018-04-09,200.6308048513422,201.3171085215212,199.86824004633644,201.08834838867188,10685740,33,77,100,97,84,92
320,2018-04-10,202.1559269109935,202.8422305555396,201.31710100249043,202.3084259033203,29543035,49,75,97,96,82,91
321,2018-04-11,201.69840278704265,203.22353248675563,201.5458805084184,202.68972778320312,15450993,66,74,92,91,77,84
322,2018-04-12,203.14724457384557,205.96874345511077,202.68970106990668,205.51119995117188,21422458,33,66,87,92,86,86
323,2018-04-13,207.493872731938,207.87515510620776,205.5874608605891,206.73130798339844,17679071,35,65,96,84,68,80
324,2018-04-16,207.1888542627297,207.87515789128443,203.98607296730157,204.3673553466797,25462863,100,75,97,94,90,100
325,2018-04-17,204.4436185260752,206.19750818014248,204.2910962641433,205.66372680664065,14476737,67,71,98,100,80,100
326,2018-04-18,206.73134562992357,210.23914876631497,206.4263243292881,209.17153930664065,25284325,0,68,88,94,87,96
327,2018-04-19,209.32402716432676,210.23911418735815,207.34135412884507,208.56146240234372,15588760,35,71,90,94,72,88
328,2018-04-20,209.2477680837638,210.6203986317584,208.7902245677656,209.8578338623047,17035058,71,64,80,80,63,77
329,2018-04-23,210.54412593113452,212.0692553862364,210.54412593113452,211.6879730224609,19572121,49,73,96,92,87,90
330,2018-04-24,211.84048884614728,213.2893805609827,210.77290279702945,212.2217712402344,20017008,49,74,93,96,80,96
331,2018-04-25,210.6203909406208,212.6793017799834,210.54412981213423,212.2980194091797,23302878,67,73,88,93,98,85
332,2018-04-26,213.2906420059547,214.32293993842515,211.543650176484,212.0995178222656,27749356,17,66,85,91,76,86
333,2018-04-27,212.97300340988716,214.0053012923012,211.9406812939907,213.13180541992188,14977198,53,63,87,83,92,79
334,2018-04-30,214.0053328337493,215.91112686943055,213.7671176668464,214.40237426757807,15699777,52,100,100,91,100,89
335,2018-05-01,215.4346720758324,217.57870550965032,215.1964569091797,215.1964569091797,10695702,75,89,99,96,99,93
336,2018-05-02,214.4023484354967,217.6580926473249,214.4023484354967,217.02281188964844,18995943,57,100,95,99,80,100
337,2018-05-03,217.10222501354335,219.00801881960672,216.8640098753416,217.02281188964844,18921784,72,96,94,97,97,96
338,2018-05-04,217.57869107356385,218.6109890385483,215.0376163749314,216.46697998046875,24140843,30,78,86,84,72,88
339,2018-05-08,216.387566509926,218.05514526367185,215.5934836970456,218.05514526367188,27583105,14,65,96,99,97,99
340,2018-05-09,218.1345288273228,221.70790100097656,218.1345288273228,221.70790100097656,23006225,14,83,96,98,93,95
341,2018-05-10,222.74021154131208,223.7725094236899,221.0726329183705,222.3431701660156,16840438,14,63,93,95,79,96
342,2018-05-11,222.26376473914647,223.2166737662412,220.3579709184405,221.94613647460935,13926151,15,80,83,87,74,89
343,2018-05-14,222.34316787415068,222.34316787415068,218.9286217751905,220.5961761474609,14483952,57,95,98,96,89,99
344,2018-05-15,221.3108970359295,224.48722839355463,220.99324451337887,224.4872283935547,21832094,57,95,100,98,96,98
345,2018-05-16,223.69312551655744,224.88424966897043,222.819629624758,223.3754730224609,18268302,29,89,91,97,78,96
346,2018-05-17,223.8519158634416,225.2018661925463,222.5813786537221,224.8048248291016,15439392,43,79,89,100,80,90
347,2018-05-18,225.7577324632069,226.23418699437076,224.3283931031997,225.20188903808597,15504480,60,81,86,89,70,84
348,2018-05-21,226.7106234482576,226.79003656936672,225.20187108111276,226.63121032714844,12190361,29,58,95,93,89,95
349,2018-05-22,227.26649475097653,228.2193795193045,226.15475950437,227.26649475097656,15688190,43,87,97,99,93,93
350,2018-05-23,227.66354807850965,228.37821775063605,223.05785330600327,225.0430603027344,20131833,100,88,91,96,74,97
351,2018-05-24,225.598948222222,225.598948222222,220.9138641357422,220.9138641357422,30555631,58,87,90,96,73,87
352,2018-05-25,223.0578567714801,223.37548504919505,219.5638972496473,220.43739318847656,23920430,15,80,88,85,80,80
353,2018-05-29,219.00802309565896,219.2462624719953,213.60826983413736,214.4817657470703,34829132,56,86,98,94,84,86
354,2018-05-30,215.7522927096407,216.3081360941423,213.76708583610144,215.51405334472656,21699824,85,88,96,95,100,92
355,2018-05-31,216.06991986915028,217.18163086600927,214.0052998844223,214.24351501464844,35225463,29,92,97,93,82,88
356,2018-06-01,216.7845777579671,218.69037139705523,215.59345370435187,215.67286682128903,19311369,15,85,90,83,95,82
357,2018-06-04,217.3404693603516,219.008023832902,216.94342796527127,217.3404693603516,16343203,57,99,100,95,95,96
358,2018-06-05,216.9434245822993,217.65809423560268,214.1641348600768,215.1170196533203,17839639,100,100,100,100,95,100
359,2018-06-06,215.35525144306595,216.22872308107597,213.3700445685299,214.719970703125,20267955,71,99,91,99,95,97
360,2018-06-07,217.41985840173905,217.6580977790408,215.91110594609555,216.54638671875,27471247,28,87,87,97,100,98
361,2018-06-08,215.19644430700367,215.59348571716416,213.52886553763256,214.56118774414065,17490077,45,77,86,86,73,87
362,2018-06-11,216.7846067665267,218.21394612873647,215.5934825535238,217.5786895751953,24211931,41,99,94,90,94,92
363,2018-06-12,220.11974870706484,220.35796383944424,216.30813695461745,218.3727569580078,22149697,52,91,98,98,97,97
364,2018-06-13,217.97572998238965,219.40506933806088,215.9905229697996,216.3081512451172,24758506,40,85,94,92,84,96
365,2018-06-14,215.19642863924895,218.2933465663276,214.2435196308481,216.94342041015625,26469420,28,81,89,88,87,92
366,2018-06-15,216.5463931646128,217.102236594562,210.43194580078128,210.43194580078125,47463553,15,77,89,80,71,90
367,2018-06-18,210.90838753710867,212.8935944524928,209.8760654010192,210.59075927734372,22556981,14,85,92,92,65,93
368,2018-06-19,209.7172443228392,212.57594686780917,208.1290789349093,212.33770751953125,32661166,14,87,91,92,71,94
369,2018-06-20,213.60826133699453,214.4023440928941,211.702467569532,212.0200958251953,18688210,100,83,93,93,85,96
370,2018-06-21,212.81418132918088,213.29063583556965,209.7966765111901,210.59075927734372,21614522,42,80,88,92,94,96
371,2018-06-22,211.86126174478136,214.71996440698527,210.1142942865046,214.0052947998047,26044305,30,75,87,82,80,84
372,2018-06-25,213.4494379754313,213.9258924821029,209.7966766357422,209.7966766357422,14183253,42,87,98,91,65,90
373,2018-06-26,210.8289872079525,211.543656894164,209.6378629864387,210.43194580078125,20046084,42,86,92,97,89,100
374,2018-06-27,212.02010367010945,212.02010367010945,208.84377252898423,210.8289794921875,24628010,14,80,87,93,83,89
375,2018-06-28,210.74957576903995,210.90840202657523,207.57324448621048,208.52615356445312,19551831,0,94,88,93,77,89
376,2018-06-29,210.51137396391772,211.6230851367004,209.9555062607834,211.22604370117188,23720684,75,80,91,87,65,84
377,2018-07-02,209.8760698527989,210.352524369294,207.09678011230827,207.1761932373047,17221503,73,85,90,89,80,86
378,2018-07-03,207.7320478970112,209.47901537034213,205.588014823512,208.9231719970703,22232399,98,100,87,93,79,78
379,2018-07-04,208.28792056376736,209.240829671224,208.1291185348481,208.44674682617188,11214204,51,98,65,79,69,73
380,2018-07-05,208.84376774732743,210.1937181447908,208.60555261059056,209.00259399414065,16699045,51,92,87,87,80,82
381,2018-07-06,210.27312122991864,210.51136061622157,207.33502933339207,208.52615356445312,12405346,0,72,79,82,54,73
382,2018-07-09,209.8760678476164,212.0201010346181,209.2408113206812,211.4642333984375,15408904,49,93,97,94,84,95
383,2018-07-10,213.1317992105269,213.1317992105269,211.38483175014687,211.623046875,18971949,82,90,90,91,92,81
384,2018-07-11,210.9084018461105,210.98781497481025,207.4144422846846,209.3202362060547,15751057,45,89,85,92,79,75
385,2018-07-12,210.03490554200812,212.5759802551918,208.6055661617701,210.9084014892578,17430107,38,90,88,97,78,85
386,2018-07-13,212.41716800775745,213.3700771464203,211.14663056736896,211.22604370117188,12207598,39,80,88,86,94,74
387,2018-07-16,211.14661669463453,211.7024843612473,208.9231944951523,210.86868286132807,13373571,50,92,95,94,93,86
388,2018-07-17,211.0671868247228,212.655352336522,210.4319303133961,212.0200958251953,13513503,37,99,98,97,99,92
389,2018-07-18,213.05238583457617,214.640551287636,211.4642203815164,214.0052947998047,15295912,63,92,89,100,92,100
390,2018-07-19,214.08470288767717,215.27582694947785,212.5759505894258,212.97299194335935,18947872,25,88,93,96,77,91
391,2018-07-20,212.4171460912193,212.8141874857824,210.6701542617486,212.0995178222656,20199889,66,92,91,86,82,75
392,2018-07-23,211.5436390491077,211.6230521705398,210.27310180664065,210.27310180664065,13116658,100,95,95,97,66,85
393,2018-07-24,211.22601166512845,214.4023426676116,209.2408047885765,213.13180541992188,17953588,25,99,92,94,100,90
394,2018-07-25,213.52884856396653,214.4023444435813,209.47902165555791,209.63784790039065,21171051,38,92,94,97,93,85
395,2018-07-26,211.5436315689785,211.5436315689785,208.2878875732422,208.2878875732422,19668697,25,86,91,94,73,81
396,2018-07-27,209.0819931853385,209.95548911888147,208.28791037911463,208.68495178222656,17350101,38,85,85,84,61,70
397,2018-07-30,207.65264334918209,210.59075927734375,207.0173868296523,210.59075927734372,17928572,74,97,100,97,69,85
398,2018-07-31,210.03489964282704,210.5113541673525,208.6055603027344,208.6055603027344,26023290,98,98,98,96,98,89
399,2018-08-01,209.00261492222089,209.79669776883495,205.58804414168912,206.85858154296875,25090731,39,80,97,97,78,91
400,2018-08-02,205.6674511600945,206.54094711210453,201.69703704503476,203.1263885498047,34274854,37,86,94,92,85,95
401,2018-08-03,204.39690624680188,205.98507183416396,203.44402143447485,205.74685668945312,19352433,61,82,87,84,63,79
402,2018-08-06,206.6203383912229,207.73204937918047,205.7468425315841,207.0173797607422,17059160,78,90,100,96,76,94
403,2018-08-07,207.176208099373,209.63786974995205,207.176208099373,208.76437377929688,23772563,75,88,97,93,92,100
404,2018-08-08,209.08200300376447,211.78190405849924,207.49383731673703,210.034912109375,22292007,38,75,94,93,88,86
405,2018-08-09,209.63787068761812,211.543664665354,204.95278675758436,210.034912109375,28710257,38,85,89,89,91,83
406,2018-08-10,210.4319471287008,211.8612865101435,209.0026077472581,210.11431884765625,27514224,100,73,85,84,54,73
407,2018-08-13,209.5584371412543,211.38484204349743,209.3996351281133,210.59075927734372,18934668,78,95,98,94,60,94
408,2018-08-14,211.7024759886213,211.9406911314716,206.62035099545184,207.65264892578125,28384778,19,76,96,94,100,93
409,2018-08-15,208.6849370665705,209.16139156340392,203.682225433526,204.7145233154297,24454155,100,67,93,88,71,77
410,2018-08-16,206.5741302998852,207.3826396161274,205.1188110632746,206.08901977539065,18435750,59,79,90,92,100,82
411,2018-08-17,206.08899628463232,206.89750550871776,203.7443244695332,205.28048706054688,24743873,40,73,85,83,65,79
412,2018-08-20,205.2805027792296,206.33156731839688,204.22945057693505,205.36135864257807,28789005,100,91,96,93,94,84
413,2018-08-21,204.2294375055556,207.3826185843704,203.9868822679071,207.14007568359372,20334262,99,90,90,95,84,88
414,2018-08-22,207.05923369983896,207.54434420764173,205.92731329392336,206.89752197265625,16865383,80,87,90,93,83,89
415,2018-08-23,207.22092276059007,207.22092276059007,205.19966185682603,206.7358245849609,21443787,79,89,88,92,91,88
416,2018-08-24,206.16987710796903,208.5145492069967,205.84647831392152,207.78689575195312,11000862,40,78,83,84,74,78
417,2018-08-28,209.24219920310847,210.1315643773471,207.7060364514668,209.64645385742188,14837930,39,91,91,100,84,88
418,2018-08-29,210.13154530262597,210.45494406197088,207.8677293134676,208.5953826904297,12069652,58,88,89,96,90,95
419,2018-08-30,208.1911391333936,209.5656147758111,207.46348571777347,207.46348571777344,15905145,77,90,90,95,86,95
420,2018-08-31,207.30178982403964,208.02944329522984,205.1188170735956,205.6039276123047,14296187,59,81,88,84,81,78
421,2018-09-03,205.9272911353738,208.35283107651784,205.9272911353738,207.7060089111328,8368024,0,100,75,83,95,74
422,2018-09-04,209.2421706653145,209.32302651989875,204.7953824112219,206.1698455810547,16294768,29,95,100,94,95,89
423,2018-09-05,205.92729890477992,206.41240937868568,203.90602582495904,205.1187896728516,12559622,57,97,98,99,88,92
424,2018-09-06,204.39116360240536,207.30178982403964,204.14860833305084,205.6039276123047,22951757,85,94,96,96,89,91
425,2018-09-07,206.8975186902167,206.8975186902167,202.4507176744398,203.9868927001953,19182108,15,84,94,89,53,83
426,2018-09-10,204.22944042885007,205.19964905645952,202.77412131899987,204.71453857421875,17831247,42,89,100,98,69,90
427,2018-09-11,204.71456253476543,204.95711780427536,202.1273351126976,203.6634979248047,17822909,42,87,100,97,80,91
428,2018-09-12,203.8251861762049,204.31028432245483,202.53156644579437,202.8549652099609,21391699,43,93,94,97,80,90
429,2018-09-13,204.22945610810063,205.4422200699377,203.25923506913267,204.79541015625,23509002,100,84,88,93,93,85
430,2018-09-14,206.2507422582422,206.2507422582422,204.5528676708885,204.8762664794922,13361712,59,77,91,84,79,79
431,2018-09-17,204.5528451841849,204.71454457071096,203.4209371416301,204.2294464111328,10190893,29,87,99,98,83,91
432,2018-09-18,204.3102910138372,205.037956762352,203.09752710318497,203.90603637695312,12394143,56,83,99,99,100,88
433,2018-09-19,203.74434265619297,206.7358245849609,203.6634867918184,206.7358245849609,12692951,43,88,97,98,89,86
434,2018-09-20,206.9783658418082,210.53580156996549,206.65496707992915,210.2932586669922,109233582,56,76,97,95,72,84
435,2018-09-21,210.8591949713881,214.41665528285165,210.8591949713881,212.7996368408203,32816750,29,78,88,85,49,85
436,2018-09-24,212.31454113774765,214.4166701933184,211.7485747741822,212.7187957763672,14475255,29,92,99,97,79,100
437,2018-09-25,212.3953822303125,214.41665528285165,211.91027176295444,212.7996368408203,14010139,57,87,94,99,72,98
438,2018-09-26,212.39539763275533,214.8209254716962,212.39539763275533,214.2549591064453,19438420,57,86,94,100,81,96
439,2018-09-27,213.2038954804874,215.9528219491416,213.2038954804874,215.30599975585935,18296295,43,84,88,95,89,86
440,2018-09-28,214.25495066790663,214.65920529180835,208.59538593328267,211.9911346435547,24696961,73,78,87,84,83,82
441,2018-10-01,211.74855760144092,213.4464318806951,209.4038858223486,209.5655975341797,21163342,28,87,95,96,100,85
442,2018-10-02,208.3528621468461,208.83794800104425,206.5741317689651,207.78689575195312,16035145,28,89,92,94,70,89
443,2018-10-03,208.75708967397537,209.1613442824271,207.3017582793032,207.3826141357422,14132508,14,94,94,99,58,89
444,2018-10-04,207.30176808242268,211.1826273113277,207.2209122221601,209.88900756835935,26831402,29,90,93,100,55,93
445,2018-10-05,209.96988538375243,209.96988538375243,207.2209338898513,208.99966430664065,15647310,29,81,99,87,52,80
446,2018-10-08,209.56562300447223,211.3443286820801,208.11029144234288,208.27200317382807,27253509,0,88,91,96,60,85
447,2018-10-09,209.32303581181455,209.80814628711155,206.8166645877718,207.14007568359372,18309970,54,88,94,98,73,89
448,2018-10-10,206.6549748752343,209.9698678254605,205.6039103541719,205.7656097412109,32032393,0,95,93,100,64,90
449,2018-10-11,203.42095200728943,204.0677496006606,198.81243896484372,198.81243896484372,29405188,0,87,92,95,71,95
450,2018-10-12,200.75284871065503,202.04645610510548,199.4592289793325,199.5400848388672,17871089,0,88,85,87,56,88
451,2018-10-15,199.620940562102,199.70179642657845,196.7103144940407,198.08477783203125,17996601,29,94,100,99,66,96
452,2018-10-16,198.1656275092947,198.1656275092947,195.82094321828436,197.11456298828125,23044444,99,91,95,99,70,98
453,2018-10-17,197.9230722603112,197.9230722603112,196.0634984672678,197.11456298828125,14230156,57,100,90,97,71,91
454,2018-10-18,197.4379570792651,197.4379570792651,195.41668394713324,195.90179443359372,14916341,58,92,89,94,63,81
455,2018-10-19,196.30603353729717,196.7911316485268,192.82944155756428,193.9613494873047,21789792,15,78,84,85,55,76
456,2018-10-22,194.68903294441904,196.71030610136512,192.99115855783543,193.88052368164065,20550576,100,95,96,95,80,100
457,2018-10-23,192.58691401555456,195.1741413246089,190.80819601163424,194.52734375,28156549,42,95,93,98,71,94
458,2018-10-24,196.38690528230995,197.4379698463588,194.52734375000003,194.52734375,26609616,28,81,85,95,63,95
459,2018-10-25,193.7996780517334,197.92308044433597,193.23372400528496,197.92308044433597,26112887,43,80,89,97,61,88
460,2018-10-26,196.87199355143747,197.1953923021943,194.20391067864327,196.7911376953125,21862085,74,80,82,83,64,76
461,2018-10-29,197.8422035212261,202.69325883766095,196.71029554880667,200.3485870361328,20198992,54,82,92,92,97,93
462,2018-10-30,201.56136620520337,202.0464643716426,197.68051918932676,198.40817260742188,17303784,28,78,91,93,82,91
463,2018-10-31,200.5911612196957,203.90604193030188,200.5911612196957,203.340087890625,23712134,43,79,89,97,65,83
464,2018-11-01,202.9358373007878,208.2720036944422,202.1273279888325,206.4124298095703,35213854,18,71,100,91,82,86
465,2018-11-02,208.83794488653453,210.050708851436,208.27200317382812,208.27200317382807,21805365,53,86,94,85,65,84
466,2018-11-05,208.27197616015096,209.6464270045201,207.3017552445728,207.8677215576172,18416643,47,99,98,94,89,96
467,2018-11-06,209.1613394844729,209.1613394844729,205.19963701040044,206.1698455810547,21396536,0,91,99,89,95,83
468,2018-11-07,207.78689575195312,209.56562612983416,207.4634969579056,207.78689575195312,15034316,48,91,91,90,83,81
469,2018-11-08,209.2421935042751,211.18263553112703,207.86774252129115,210.6975250244141,18953915,33,88,92,89,76,84
470,2018-11-09,210.21242263718295,212.47623885762337,209.1613703934956,211.50604248046875,13786463,69,94,90,81,65,78
471,2018-11-12,212.31453369593663,212.96133122555912,206.5741130939965,208.19113159179688,23438109,82,100,95,89,49,81
472,2018-11-13,208.352854538634,212.476232191227,207.8677440284038,212.39540100097656,19266106,66,99,97,95,67,97
473,2018-11-14,211.8294346267504,214.9017600686325,208.9996521031106,212.39540100097656,41017910,33,90,99,96,77,100
474,2018-11-15,213.12306335679256,214.25497147891295,196.30606690163907,200.6720123291016,50710375,34,87,95,93,75,86
475,2018-11-16,202.0464621455406,204.795401072566,196.4677531032828,197.11456298828125,33739126,17,83,93,83,82,75
476,2018-11-19,197.76138516227127,201.2379653785387,197.27627463415936,199.05499267578125,24739103,66,91,95,89,82,94
477,2018-11-20,198.4890027908674,198.4890027908674,193.3145489970555,194.4464569091797,24046854,100,95,96,93,72,88
478,2018-11-21,195.98261940947265,196.2251746297481,193.39539251256667,194.4464569091797,23395037,50,89,83,84,90,80
479,2018-11-22,194.76990102481147,194.76990102481147,190.56565479567436,192.91033935546875,29868182,68,82,62,73,82,68
480,2018-11-23,193.3145707802408,195.982641493303,193.3145707802408,195.4975433349609,19721281,34,84,66,70,57,62
481,2018-11-26,198.6507303246087,200.3486047704004,197.0337117426634,198.32733154296875,15125537,48,89,100,90,69,92
482,2018-11-27,198.65073801464567,199.9443578650288,196.5486211788646,199.05499267578125,19835297,81,96,100,100,77,97
483,2018-11-28,199.7017933177192,199.78264918093691,197.4379648532207,198.56988525390625,16273015,16,99,98,96,93,95
484,2018-11-29,199.9443487343308,201.80392255800945,199.78264934463544,200.0251922607422,15813867,17,94,97,95,87,96
485,2018-11-30,199.8634799534908,200.0251793327353,197.7613633495692,198.00390625,21349953,50,85,100,83,100,85
486,2018-12-03,200.59115017733177,202.12731282001505,197.27625731233468,197.7613677978516,11614053,78,88,100,100,98,97
487,2018-12-04,197.9230506223753,199.29751376718863,196.14433288574224,196.1443328857422,23950699,47,81,96,99,69,89
488,2018-12-05,194.36562494691077,198.1656284122648,192.1018088444094,195.3358459472656,15650412,47,100,92,97,100,100
